x_axis,y_value,y_error_low,y_error_high
1.06873396868024,0.06,0.02975703,0.02975703
1.05176247126227,0.1049897,0.013314007,0.013314007
1.03475291859281,0.27134414,0.030403028,0.030403028
1.01772207837917,0.10414593,0.0071563181,0.0071563181
1.00065212727489,0.1068178,0.0038064641,0.0038064641
0.983561736410371,0.051589641,0.0050727348,0.0050727348
0.966433060441278,0.39484342,0.015137888,0.015137888
0.949283185704757,0.20138302,0.0074601156,0.0074601156
0.93210159126088,0.25608851,0.024017295,0.024017295
0.914894467866516,0.3195131,0.01573038,0.01573038
0.876573671274217,0.15366725,0.022215063,0.022215063
0.788066371792126,0.48857137,0.027119775,0.027119775
0.693414987821146,0.75479907,0.040058758,0.040058758
0.577321732786885,0.56779773,0.018345854,0.018345854
0.415210131596255,0.5694422,0.027880649,0.027880649
0.332923937121137,0.71789916,0.032090599,0.032090599
0.291223832816591,0.81887356,0.028411324,0.028411324
0.180778662874324,0.78024849,0.033186845,0.033186845
0.119532258056046,0.77499443,0.023054815,0.023054815
0.19337525922744,0.855,0.34217082,0.34217082
0.273233087219773,0.92589425,0.03749984,0.03749984
0.355739809950455,0.90467147,0.084395596,0.084395596
1.06873396868024,0.06,0.02975703,0.02975703
1.05176247126227,0.1049897,0.013314007,0.013314007
1.03475291859281,0.27134414,0.030403028,0.030403028
1.01772207837917,0.10414593,0.0071563181,0.0071563181
1.00065212727489,0.1068178,0.0038064641,0.0038064641
0.983561736410371,0.051589641,0.0050727348,0.0050727348
0.966433060441278,0.39484342,0.015137888,0.015137888
0.949283185704757,0.20138302,0.0074601156,0.0074601156
0.93210159126088,0.25608851,0.024017295,0.024017295
0.914894467866516,0.3195131,0.01573038,0.01573038
0.876573671274217,0.15366725,0.022215063,0.022215063
0.788066371792126,0.48857137,0.027119775,0.027119775
0.693414987821146,0.75479907,0.040058758,0.040058758
0.577321732786885,0.56779773,0.018345854,0.018345854
0.415210131596255,0.5694422,0.027880649,0.027880649
0.332923937121137,0.71789916,0.032090599,0.032090599
0.291223832816591,0.81887356,0.028411324,0.028411324
0.180778662874324,0.78024849,0.033186845,0.033186845
0.119532258056046,0.77499443,0.023054815,0.023054815
0.19337525922744,0.855,0.34217082,0.34217082
0.273233087219773,0.92589425,0.03749984,0.03749984
0.355739809950455,0.90467147,0.084395596,0.084395596
