theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,4.628925883783570621e-04,-3.683349192821575588e-04,5.915574030795394062e-04
-4.978694479097256043e+00,3.213718937331577763e-04,-3.742739627341507003e-04,4.933162203519771615e-04
-4.957402730810422042e+00,4.684881781334600541e-04,-3.845986854382014162e-04,6.061330892564777703e-04
-4.936120531820173518e+00,3.490101686717631555e-04,-4.076596117859783712e-04,5.366511501131691507e-04
-4.914847882126511358e+00,4.631645315384957939e-04,-4.209851795167196542e-04,6.258992767594470305e-04
-4.893591147927157436e+00,3.622774966061115265e-04,-4.677901360992109403e-04,5.916693299292346110e-04
-4.872366244716422656e+00,4.426954237715108320e-04,-4.863232073451702613e-04,6.576393390230933543e-04
-4.851195454186338019e+00,3.523571370654584038e-04,-5.563948410175119114e-04,6.585823951123113626e-04
-4.830107424226661728e+00,3.955939094642720315e-04,-5.824811742058955133e-04,7.041156577647633957e-04
-4.809133985826012037e+00,3.055121032957686111e-04,-6.710067646054085344e-04,7.372840181411927010e-04
-4.788300603775282660e+00,3.058873280679108575e-04,-7.037683838764980954e-04,7.673701816051127500e-04
-4.767635925964230914e+00,2.042496762442169711e-04,-8.007405910272306091e-04,8.263797095551814534e-04
-4.747159050986027751e+00,1.559474121677340008e-04,-8.334238094297081751e-04,8.478884605218658509e-04
-4.726879528137258646e+00,3.255462282443961919e-05,-9.228746178753983748e-04,9.234486254177349607e-04
-4.706800540516785425e+00,-6.636075689433103286e-05,-9.420600545126944780e-04,9.443944601510797674e-04
-4.686915721926883549e+00,-2.160436185173845449e-04,-1.003196875293118186e-03,1.026196285171585183e-03
-4.667205973774382954e+00,-3.600222219877953771e-04,-9.904283894381173993e-04,1.053833191226207508e-03
-4.647645831268389927e+00,-5.314550035109277815e-04,-1.000604805691788449e-03,1.132984729786903075e-03
-4.628209829618007198e+00,-7.047317424924888236e-04,-9.358018699761789811e-04,1.171482807696046713e-03
-4.608862954735756468e+00,-8.821521369100082666e-04,-8.750281449465546757e-04,1.242524304431709284e-03
-4.589563826336433117e+00,-1.057763576682191342e-03,-7.422325082491927368e-04,1.292196920154738008e-03
-4.570280613431419781e+00,-1.213221818034071475e-03,-5.985495360315932220e-04,1.352837287643097672e-03
-4.550965569537787303e+00,-1.353552698371155664e-03,-3.915871075150789693e-04,1.409058327408721153e-03
-4.531583680568055605e+00,-1.449494765741595305e-03,-1.683093729904309446e-04,1.459233744452448573e-03
-4.512090383138160909e+00,-1.511088584569127537e-03,1.004204664241115097e-04,1.514421665353466069e-03
-4.492450663160620472e+00,-1.507587461674120277e-03,3.770430363753499723e-04,1.554021044219209072e-03
-4.472629506547955991e+00,-1.452959147475970216e-03,6.701930651615839452e-04,1.600077819615276353e-03
-4.452595082311548325e+00,-1.323215180794553138e-03,9.484134825470391661e-04,1.628000782727749476e-03
-4.432312376363916506e+00,-1.138101656882402725e-03,1.205673550430219620e-03,1.657987964855439341e-03
-4.411765473210753186e+00,-8.881031268780740237e-04,1.417771753040142357e-03,1.672962613954397581e-03
-4.390925724962300158e+00,-5.990458909460963941e-04,1.574413028720300645e-03,1.684527341560128171e-03
-4.369786765420834662e+00,-2.761534475818431264e-04,1.663239675205355986e-03,1.686009176662024017e-03
-4.348332679092047570e+00,5.238681956143409479e-05,1.680623230640776455e-03,1.681439508942621187e-03
-4.326563465975937994e+00,3.739056889268491677e-04,1.629393426507400825e-03,1.671744119941024525e-03
-4.304469576775921347e+00,6.670159915908394641e-04,1.516652790693721279e-03,1.656848218925609240e-03
-4.282060560788582215e+00,9.214951011623876429e-04,1.357412171879938349e-03,1.640646526779638301e-03
-4.259339601112783313e+00,1.129586754056314483e-03,1.165117801671537116e-03,1.622795651556718961e-03
-4.236313063946248292e+00,1.288665543446162022e-03,9.584924458370853734e-04,1.606040675572119499e-03
-4.212990498585561738e+00,1.404495984994961425e-03,7.491344804293476045e-04,1.591795037570828625e-03
-4.189391003623895493e+00,1.480348010469848766e-03,5.529714580916333944e-04,1.580255569699416142e-03
-4.165536860753282333e+00,1.530392388910210236e-03,3.745835135002076885e-04,1.575567730254862813e-03
-4.141453534764615974e+00,1.558573179257412679e-03,2.252208259960752912e-04,1.574761815501923195e-03
-4.117185589041963745e+00,1.581363566704870440e-03,1.020206054818117991e-04,1.584651044881624530e-03
-4.092774403870529376e+00,1.598983823593395307e-03,1.461697564764108392e-05,1.599050632122209692e-03
-4.068267725733239359e+00,1.626390119781717658e-03,-4.498042396032057166e-05,1.627012003724385546e-03
-4.043719667310745614e+00,1.657874376784699514e-03,-6.440720987181217127e-05,1.659124991639486773e-03
-4.019168425789390042e+00,1.706508774077519774e-03,-5.544798060933923278e-05,1.707409345926515958e-03
-3.994661747652099582e+00,1.765845559323982574e-03,-2.524189076128872340e-06,1.765847363424914154e-03
-3.970225097689770166e+00,1.856975221016909927e-03,7.802038529310569026e-05,1.858613502585216345e-03
-3.945877574495571860e+00,1.958228701065915182e-03,2.169476483686594293e-04,1.970209615196056533e-03
-3.921631910464952409e+00,2.077589873806573451e-03,4.029219210982167292e-04,2.116300016123680728e-03
-3.897500837993359557e+00,2.193109932704828680e-03,6.676144657831173390e-04,2.292474700373257294e-03
-3.873493906377377449e+00,2.298277075169607997e-03,1.005036164618407614e-03,2.508420859114564132e-03
-3.849627031111316988e+00,2.366899915311174944e-03,1.441954850937084533e-03,2.771542711422834374e-03
-3.825938409381519190e+00,2.376443871374552159e-03,1.973270540474914014e-03,3.088896582875482084e-03
-3.802466238374326846e+00,2.292753531946800649e-03,2.613287976904151051e-03,3.476491450943942733e-03
-3.779270996968114193e+00,2.078321481045956268e-03,3.348420112160965800e-03,3.940981784543175735e-03
-3.756419530238979565e+00,1.691715595370624214e-03,4.168509660909572659e-03,4.498708086630719659e-03
-3.733972317065298530e+00,1.088776373459646955e-03,5.037611670559272170e-03,5.153927175927005590e-03
-3.711993019424307594e+00,2.350834265598678030e-04,5.907652618285888849e-03,5.912328109618346199e-03
-3.690523017601211375e+00,-8.955539221157474703e-04,6.712616741424426436e-03,6.772092759603074406e-03
-3.669590959485764969e+00,-2.299833780853077769e-03,7.370902225375175476e-03,7.721362252581708864e-03
-3.649200028176831534e+00,-3.959442246317242294e-03,7.808204032092665343e-03,8.754726329743830332e-03
-3.629337491278962879e+00,-5.816024766924480019e-03,7.945409956543395338e-03,9.846607713675703880e-03
-3.609974700902403022e+00,-7.811876751172045288e-03,7.738239131867885590e-03,1.099571567645661607e-02
-3.591076642959671439e+00,-9.849616520417232152e-03,7.145231114312385230e-03,1.216837184163164359e-02
-3.572595570967840306e+00,-1.186232769396156073e-02,6.172300782054662704e-03,1.337206473447836649e-02
