theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,6.158804928949249808e-06,-6.480691514698763873e-05,6.509890267140995578e-05
-4.978694479097256043e+00,4.085907533241253018e-06,-6.751014415803039792e-05,6.763367655693606562e-05
-4.957402730810422042e+00,6.344201460359638298e-06,-6.733324542690242087e-05,6.763146332801845209e-05
-4.936120531820173518e+00,3.443835334841941029e-06,-7.019819428625473552e-05,7.028261863977660197e-05
-4.914847882126511358e+00,6.071378818474596837e-06,-6.951454230731157790e-05,6.977917477981832809e-05
-4.893591147927157436e+00,2.180431827841913328e-06,-7.257260806419197068e-05,7.260535602966690285e-05
-4.872366244716422656e+00,5.181112100207338093e-06,-7.140465631500192119e-05,7.159237994408663801e-05
-4.851195454186338019e+00,2.286411731489406137e-07,-7.464027761627204261e-05,7.464062780698069491e-05
-4.830107424226661728e+00,3.641478727791852783e-06,-7.302352851676149220e-05,7.311426731058199972e-05
-4.809133985826012037e+00,-2.430487393368361255e-06,-7.638855390117059105e-05,7.642721005035684704e-05
-4.788300603775282660e+00,1.478281008776154531e-06,-7.437119376111545239e-05,7.438588425362896428e-05
-4.767635925964230914e+00,-5.758668348082720792e-06,-7.778465507314882789e-05,7.799753089676587209e-05
-4.747159050986027751e+00,-1.225868327944598196e-06,-7.545080882136943586e-05,7.546076666027385239e-05
-4.726879528137258646e+00,-9.685511671132490715e-06,-7.880192579749546223e-05,7.939491574229187059e-05
-4.706800540516785425e+00,-4.383462679517678878e-06,-7.625430500682358194e-05,7.638019230884670067e-05
-4.686915721926883549e+00,-1.413527878286259157e-05,-7.935253821212826170e-05,8.060168377258953014e-05
-4.667205973774382954e+00,-7.896043866009930579e-06,-7.670610838564554507e-05,7.711144255170146260e-05
-4.647645831268389927e+00,-1.901082514890725986e-05,-7.934440024621519031e-05,8.159010554763315704e-05
-4.628209829618007198e+00,-1.168856953367030345e-05,-7.683145047483138409e-05,7.771547104540969266e-05
-4.608862954735756468e+00,-2.428867746497106615e-05,-7.879007107088155718e-05,8.244886386331809903e-05
-4.589563826336433117e+00,-1.574735271175286096e-05,-7.664251849434820731e-05,7.824356049276423738e-05
-4.570280613431419781e+00,-2.993846888540890373e-05,-7.754916239832709834e-05,8.312751955811448657e-05
-4.550965569537787303e+00,-2.002950102173710632e-05,-7.600202117300422218e-05,7.859699824778010964e-05
-4.531583680568055605e+00,-3.586749820905558127e-05,-7.541856907298953897e-05,8.351310070158992791e-05
-4.512090383138160909e+00,-2.446096023493559834e-05,-7.482379658212358526e-05,7.872063967332905453e-05
-4.492450663160620472e+00,-4.197280565868246531e-05,-7.230775983463956806e-05,8.360698862634296635e-05
-4.472629506547955991e+00,-2.897856931401581422e-05,-7.316486047189788293e-05,7.869469033778266835e-05
-4.452595082311548325e+00,-4.815461756853748042e-05,-6.820092382524513459e-05,8.348792250253319323e-05
-4.432312376363916506e+00,-3.346653567150053210e-05,-7.105366045457563119e-05,7.854063708581655965e-05
-4.411765473210753186e+00,-5.415230599395943161e-05,-6.297949840026509079e-05,8.305955371426220466e-05
-4.390925724962300158e+00,-3.777309661594832727e-05,-6.850682009011196006e-05,7.823037278970831107e-05
-4.369786765420834662e+00,-5.981432186131758024e-05,-5.668560751378042174e-05,8.240759187681468898e-05
-4.348332679092047570e+00,-4.187716385342532695e-05,-6.576234273320939207e-05,7.796398254429241304e-05
-4.326563465975937994e+00,-6.497880453955864530e-05,-4.943554411222909905e-05,8.164629851415382278e-05
-4.304469576775921347e+00,-4.570448694632831330e-05,-6.302462374440288720e-05,7.785244585207742483e-05
-4.282060560788582215e+00,-6.939938803798934518e-05,-4.138122324259644897e-05,8.080025183810395843e-05
-4.259339601112783313e+00,-4.921779653203684813e-05,-6.056676656870455937e-05,7.804309519782596572e-05
-4.236313063946248292e+00,-7.292182347932460809e-05,-3.280149915265544045e-05,7.995955656587544328e-05
-4.212990498585561738e+00,-5.245984591566389872e-05,-5.871634409514951415e-05,7.873782126395927918e-05
-4.189391003623895493e+00,-7.548842152437473774e-05,-2.408371804382867672e-05,7.923715832269809180e-05
-4.165536860753282333e+00,-5.555141162803033057e-05,-5.785943932788241900e-05,8.021018671717308768e-05
-4.141453534764615974e+00,-7.712071822835094579e-05,-1.565013856345946763e-05,7.869264271272240999e-05
-4.117185589041963745e+00,-5.855924860154074034e-05,-5.823434890416825748e-05,8.258586434172287909e-05
-4.092774403870529376e+00,-7.794227123803820800e-05,-7.902490714757998906e-06,7.834185985308718370e-05
-4.068267725733239359e+00,-6.155250740870009515e-05,-6.005369143123261112e-05,8.599509883019950968e-05
-4.043719667310745614e+00,-7.820301055500483755e-05,-1.216172641739476348e-06,7.821246662624005105e-05
-4.019168425789390042e+00,-6.446571914261213238e-05,-6.339945638745387788e-05,9.041747626868831789e-05
-3.994661747652099582e+00,-7.831634790524576379e-05,4.167748769892879574e-06,7.842716671552297830e-05
-3.970225097689770166e+00,-6.744829994982815414e-05,-6.822939772618843665e-05,9.594020992368317924e-05
-3.945877574495571860e+00,-7.917612994383378515e-05,8.172148245205057847e-06,7.959675596294399206e-05
-3.921631910464952409e+00,-7.035251497361857823e-05,-7.463465906145823055e-05,1.025661186568612262e-04
-3.897500837993359557e+00,-8.117840725695137582e-05,1.071556148306671114e-05,8.188258094779890008e-05
-3.873493906377377449e+00,-7.258742329288242283e-05,-8.270996239422480237e-05,1.100448631220656736e-04
-3.849627031111316988e+00,-8.462672344253905515e-05,1.179368654691909465e-05,8.544456309787632799e-05
-3.825938409381519190e+00,-7.344388519807514015e-05,-9.247032437819941841e-05,1.180879552011866306e-04
-3.802466238374326846e+00,-8.975945375933751019e-05,1.148376823260971382e-05,9.049108504153845233e-05
-3.779270996968114193e+00,-7.222792268205411779e-05,-1.037535933059322235e-04,1.264186732206028761e-04
-3.756419530238979565e+00,-9.674536109858353932e-05,9.884131311370831577e-06,9.724896372648781479e-05
-3.733972317065298530e+00,-6.816910553003786453e-05,-1.162779381180681842e-04,1.347871872314083648e-04
-3.711993019424307594e+00,-1.056670994685413305e-04,7.097006607914298290e-06,1.059051623523961448e-04
-3.690523017601211375e+00,-6.079151768595116240e-05,-1.293857464433375150e-04,1.429555175754365322e-04
-3.669590959485764969e+00,-1.165158962360847683e-04,3.223978522483531914e-06,1.165604912189868416e-04
-3.649200028176831534e+00,-4.975307195464421796e-05,-1.424533905952646414e-04,1.508918044858998829e-04
-3.629337491278962879e+00,-1.293274406587598244e-04,-1.878413888512224611e-06,1.293410814323183204e-04
-3.609974700902403022e+00,-3.479740677526357086e-05,-1.547610401757992696e-04,1.586248375084385002e-04
-3.591076642959671439e+00,-1.440932858120105376e-04,-8.213028337284014125e-06,1.443271590885471072e-04
-3.572595570967840306e+00,-1.602694732932055780e-05,-1.657922908368452222e-04,1.665651426368250961e-04
-3.554477372246259037e+00,-1.607229954361894474e-04,-1.681377740701796785e-05,1.616000754104840074e-04
-3.536671117213137983e+00,7.468167615759118413e-06,-1.755179680114407603e-04,1.756767788365958460e-04
-3.519116326990102017e+00,-1.793271655925509148e-04,-2.861154157804643122e-05,1.815952990331260049e-04
-3.501765255094223317e+00,3.571543166777345888e-05,-1.839005108106393088e-04,1.873365686021537474e-04
-3.484560605745989470e+00,-1.994772170025787086e-04,-4.510342643210073612e-05,2.045127848791116647e-04
-3.467448266264748558e+00,6.846731440618452529e-05,-1.899444695825922079e-04,2.019075894239927174e-04
-3.450377307068712263e+00,-2.211655948308251132e-04,-6.565167746086400351e-05,2.307040595444692416e-04
-3.433296798576090048e+00,1.029835965643386997e-04,-1.917845943064937122e-04,2.176854422662040335e-04
-3.416155811205092707e+00,-2.447438993485553829e-04,-8.709162162054648348e-05,2.597778412891142631e-04
-3.398903415373931480e+00,1.362675900298465973e-04,-1.878127658312400954e-04,2.320398480901988904e-04
-3.381498230797402194e+00,-2.702053164972401242e-04,-1.069271495486268878e-04,2.905930631896916664e-04
-3.363886144794852484e+00,1.673371732666543478e-04,-1.780420088075183275e-04,2.443372391942962214e-04
-3.346032143278803606e+00,-2.969802763290340015e-04,-1.259004422580601950e-04,3.225650413315809791e-04
-3.327891662865189115e+00,1.974301903917476814e-04,-1.637152421918200255e-04,2.564787722289079146e-04
-3.309429689466529378e+00,-3.243382971892814549e-04,-1.473025915081493530e-04,3.562209770474773492e-04
-3.290623941390791174e+00,2.285453425606758177e-04,-1.458224021608669867e-04,2.711035716809025642e-04
-3.271448953847079455e+00,-3.516749373818861503e-04,-1.743123150673432621e-04,3.925048340679262245e-04
-3.251901543736533284e+00,2.618255672930944254e-04,-1.241865919948351041e-04,2.897842944668367268e-04
-3.231988077256874980e+00,-3.786106857970902135e-04,-2.082741694041986954e-04,4.321159347220972550e-04
-3.211727653001277272e+00,2.970967186251427940e-04,-9.816053143145925871e-05,3.128928732789127776e-04
-3.191152101958356635e+00,-4.052064750661573886e-04,-2.490565737070383058e-04,4.756274427976478914e-04
