theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,2.036000865779857632e-04,-9.408057762218801636e-05,2.242858674555484304e-04
-4.978694479097256043e+00,1.311069246857305478e-04,-1.126399795833529679e-04,1.728490402087555532e-04
-4.957402730810422042e+00,2.051112830446546987e-04,-1.017207320293654507e-04,2.289492209133161160e-04
-4.936120531820173518e+00,1.473756100218135713e-04,-1.257831362359549700e-04,1.937549168167210407e-04
-4.914847882126511358e+00,2.044123880889104619e-04,-1.196229745603530863e-04,2.368418891304454623e-04
-4.893591147927157436e+00,1.598362071925531322e-04,-1.526962834126923383e-04,2.210515055315164369e-04
-4.872366244716422656e+00,2.001459060525318998e-04,-1.524727944659231020e-04,2.516075053766015073e-04
-4.851195454186338019e+00,1.638996757759267103e-04,-1.953876461535084842e-04,2.550283042896661352e-04
-4.830107424226661728e+00,1.859946898311254989e-04,-2.028697993449421239e-04,2.752275061319883298e-04
-4.809133985826012037e+00,1.514414869471574442e-04,-2.545644883471338740e-04,2.962053387368366090e-04
-4.788300603775282660e+00,1.517277348245008007e-04,-2.699679829200486562e-04,3.096837375725333729e-04
-4.767635925964230914e+00,1.105963714033587881e-04,-3.264191928673940320e-04,3.446462633480750024e-04
-4.747159050986027751e+00,8.435047525183661358e-05,-3.461116657885925183e-04,3.562418951641778430e-04
-4.726879528137258646e+00,2.846263131410207246e-05,-3.988150641342381856e-04,3.998294345864484081e-04
-4.706800540516785425e+00,-2.744409318003580725e-05,-4.137697200665412531e-04,4.146788630909687334e-04
-4.686915721926883549e+00,-1.026820139921492942e-04,-4.494433277337204244e-04,4.610237530126234137e-04
-4.667205973774382954e+00,-1.861203956017878057e-04,-4.457412382496682987e-04,4.830383557599888297e-04
-4.647645831268389927e+00,-2.780359962185763724e-04,-4.483094127626036443e-04,5.275275772552623279e-04
-4.628209829618007198e+00,-3.781931338143413646e-04,-4.099968057783806336e-04,5.577879769345943286e-04
-4.608862954735756468e+00,-4.738900505522589709e-04,-3.647452369636005752e-04,5.980057423637800181e-04
-4.589563826336433117e+00,-5.697142585869069062e-04,-2.796890956865947272e-04,6.346655234713905521e-04
-4.570280613431419781e+00,-6.453876052072029081e-04,-1.794411775494075410e-04,6.698688656411838464e-04
-4.550965569537787303e+00,-7.067191232319759145e-04,-4.624629827562982607e-05,7.082306398666830902e-04
-4.531583680568055605e+00,-7.315994678166410975e-04,1.005113773989369717e-04,7.384716096751614686e-04
-4.512090383138160909e+00,-7.262070772096352591e-04,2.643779526292548785e-04,7.728340189366651909e-04
-4.492450663160620472e+00,-6.727705312305656653e-04,4.276944426870297219e-04,7.972093351169606606e-04
-4.472629506547955991e+00,-5.805671010065175351e-04,5.828646371019599419e-04,8.226720755897281483e-04
-4.452595082311548325e+00,-4.418872248725560343e-04,7.137470693914624471e-04,8.394636374319437450e-04
-4.432312376363916506e+00,-2.719388715416678798e-04,8.084931076787736388e-04,8.530016735150271028e-04
-4.411765473210753186e+00,-7.575673463060925866e-05,8.570441442197593469e-04,8.603858134484041994e-04
-4.390925724962300158e+00,1.265444275897765472e-04,8.525902926719383006e-04,8.619302171942027366e-04
-4.369786765420834662e+00,3.223836607977990541e-04,7.967546749252663865e-04,8.595052278867518864e-04
-4.348332679092047570e+00,4.940060974584649768e-04,6.936079627611552514e-04,8.515480199799788661e-04
-4.326563465975937994e+00,6.314071879782916317e-04,5.561068550298881507e-04,8.413856851895489203e-04
-4.304469576775921347e+00,7.274136245858086334e-04,3.956963969951333418e-04,8.280738009549595000e-04
-4.282060560788582215e+00,7.811450872711999402e-04,2.287812024840842182e-04,8.139585284140673192e-04
-4.259339601112783313e+00,7.969747138027425976e-04,6.538300516220498079e-05,7.996521942726127338e-04
-4.236313063946248292e+00,7.814589075480952258e-04,-8.258133865361425333e-05,7.858102198877826372e-04
-4.212990498585561738e+00,7.447892465912129851e-04,-2.122231187810108967e-04,7.744350676351411614e-04
-4.189391003623895493e+00,6.953345854645190220e-04,-3.183225407670049658e-04,7.647348728176818315e-04
-4.165536860753282333e+00,6.428246801395131335e-04,-4.049784753157797479e-04,7.597572868130723260e-04
-4.141453534764615974e+00,5.934193702515862040e-04,-4.708059771118037703e-04,7.574990541736599352e-04
-4.117185589041963745e+00,5.534215382320563760e-04,-5.234876728576161927e-04,7.617839212093007167e-04
-4.092774403870529376e+00,5.264830972958841390e-04,-5.610451145279828338e-04,7.693868157656360814e-04
-4.068267725733239359e+00,5.156955448910593987e-04,-5.916376653856233363e-04,7.848420364146135170e-04
-4.043719667310745614e+00,5.236692579827554282e-04,-6.096186179606972923e-04,8.036568615525660833e-04
-4.019168425789390042e+00,5.512729783178023151e-04,-6.230140089705262212e-04,8.318944356088139001e-04
-3.994661747652099582e+00,6.026069130039894651e-04,-6.242566855887517934e-04,8.676586316648106194e-04
-3.970225097689770166e+00,6.798289339159331373e-04,-6.255318193048562975e-04,9.238276009906380096e-04
-3.945877574495571860e+00,7.875647380664620428e-04,-6.061279146587880869e-04,9.938054465408741045e-04
-3.921631910464952409e+00,9.246929017219530358e-04,-5.694656144402434868e-04,1.085977922669135011e-03
-3.897500837993359557e+00,1.095186093943598506e-03,-4.927698388675470385e-04,1.200939088574014485e-03
-3.873493906377377449e+00,1.292936324202657947e-03,-3.692642665397294767e-04,1.344633941630883102e-03
-3.849627031111316988e+00,1.515395023212160819e-03,-1.742925062147981517e-04,1.525385182207700946e-03
-3.825938409381519190e+00,1.746699391135379071e-03,1.075807481158889094e-04,1.750009251506367885e-03
-3.802466238374326846e+00,1.970627739944535734e-03,5.004327331730366955e-04,2.033176482716132511e-03
-3.779270996968114193e+00,2.154713795196426876e-03,1.021973528069160470e-03,2.384789598954993248e-03
-3.756419530238979565e+00,2.261272009016703118e-03,1.686658864618157620e-03,2.821022726664471503e-03
-3.733972317065298530e+00,2.235651831142604351e-03,2.498518878027148737e-03,3.352720640606569099e-03
-3.711993019424307594e+00,2.019017119891941547e-03,3.440057732286336441e-03,3.988787702031754492e-03
-3.690523017601211375e+00,1.546377399632626291e-03,4.475204537258199722e-03,4.734843050449607030e-03
-3.669590959485764969e+00,7.665848521434742236e-04,5.532167021833036408e-03,5.585026794294977760e-03
-3.649200028176831534e+00,-3.544221734678696420e-04,6.527583793048625030e-03,6.537198578314472840e-03
-3.629337491278962879e+00,-1.812164780542092337e-03,7.350588784269664749e-03,7.570673461936405779e-03
-3.609974700902403022e+00,-3.577622362291035200e-03,7.909476433111272894e-03,8.680967642671380893e-03
-3.591076642959671439e+00,-5.574495845433810257e-03,8.107225673840097457e-03,9.838806434590063876e-03
-3.572595570967840306e+00,-7.727153852339023639e-03,7.892713578336912200e-03,1.104553458585783889e-02
-3.554477372246259037e+00,-9.914711299959732063e-03,7.222859381252656925e-03,1.226667020029880394e-02
-3.536671117213137983e+00,-1.205506319504069147e-02,6.105513403030193333e-03,1.351302492231129006e-02
-3.519116326990102017e+00,-1.403049561802459724e-02,4.550862196913879436e-03,1.475008996659705855e-02
-3.501765255094223317e+00,-1.578255224487055963e-02,2.614591857823340883e-03,1.599765751430705027e-02
-3.484560605745989470e+00,-1.721250686956488432e-02,3.414154059061294782e-04,1.721589257675036622e-02
-3.467448266264748558e+00,-1.830971107372771078e-02,-2.198766481698207365e-03,1.844126063056500051e-02
-3.450377307068712263e+00,-1.899134084258390434e-02,-4.939548276445787471e-03,1.962320473761954356e-02
-3.433296798576090048e+00,-1.928410946351030372e-02,-7.821608071579881638e-03,2.080995989006348759e-02
-3.416155811205092707e+00,-1.912321530930373784e-02,-1.075331441572178852e-02,2.193926012173972456e-02
-3.398903415373931480e+00,-1.857161667683850104e-02,-1.370615137579000477e-02,2.308167089981780565e-02
-3.381498230797402194e+00,-1.756217666780171202e-02,-1.657875355980966206e-02,2.415129642292480200e-02
-3.363886144794852484e+00,-1.619202149627001208e-02,-1.936815658827190784e-02,2.524494107268802218e-02
-3.346032143278803606e+00,-1.438630637510315141e-02,-2.195215751619442740e-02,2.624620031040960158e-02
-3.327891662865189115e+00,-1.225143883620267299e-02,-2.437966968864202499e-02,2.728490512507796353e-02
-3.309429689466529378e+00,-9.750898866711750143e-03,-2.647947187980879968e-02,2.821776851103618977e-02
-3.290623941390791174e+00,-6.980023782133407649e-03,-2.836168921836044327e-02,2.920798088396407699e-02
-3.271448953847079455e+00,-3.926130608938958183e-03,-2.981553056641765218e-02,3.007291745932596724e-02
-3.251901543736533284e+00,-7.028385070557503691e-04,-3.101819721253021647e-02,3.102615896759406550e-02
-3.231988077256874980e+00,2.680343322698836798e-03,-3.172947199124356854e-02,3.184248157996870388e-02
-3.211727653001277272e+00,6.136130642793748841e-03,-3.221857709729153418e-02,3.279769518486856661e-02
-3.191152101958356635e+00,9.593803415317897834e-03,-3.220963146051634973e-02,3.360805592107419387e-02
-3.170314263569220969e+00,1.304351688241181181e-02,-3.207028114601321450e-02,3.462132674300758689e-02
-3.149264112486001022e+00,1.634439498024142096e-02,-3.147699376163275164e-02,3.546745527296831652e-02
-3.128060854347526121e+00,1.958631351590156555e-02,-3.088321795930033115e-02,3.657043653916150494e-02
-3.106758601834448630e+00,2.253710851073265076e-02,-2.991095768368762231e-02,3.745112347553661292e-02
-3.085404464809922587e+00,2.542002142771430592e-02,-2.908399733512297830e-02,3.862714577049274067e-02
-3.064033457361428958e+00,2.786717899953541563e-02,-2.796380043677661534e-02,3.947852327861334221e-02
-3.042669134420545429e+00,3.026755275609700410e-02,-2.713855307387268850e-02,4.065250069536337912e-02
-3.021323910072832408e+00,3.208045872009318566e-02,-2.611048159230014432e-02,4.136318508859596760e-02
-3.000000012487494150e+00,3.389427673233592203e-02,-2.551563873725092718e-02,4.242487260296803897e-02
-2.978694576875554390e+00,3.495017050401023895e-02,-2.478616251407757959e-02,4.284703339128220073e-02
-2.957402191968948824e+00,3.627176833865435046e-02,-2.468193168549433908e-02,4.387298633715760315e-02
-2.936119356358927845e+00,3.688820483891860208e-02,-2.460588668675526419e-02,4.434173334320003212e-02
-2.914846388355379236e+00,3.773771161618440229e-02,-2.514080930015315241e-02,4.534528829209234085e-02
-2.893590609085684218e+00,3.789321284579193899e-02,-2.582616966379725279e-02,4.585724173213792665e-02
-2.872366660804607452e+00,3.820386917694754830e-02,-2.705773022835669325e-02,4.681512987485830085e-02
-2.851196506894295712e+00,3.781533306059629840e-02,-2.851529261502234666e-02,4.736160182472901742e-02
-2.830108476934619866e+00,3.746248044721458420e-02,-3.040975972038248085e-02,4.825133083666534317e-02
