theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,5.340593370140503241e-05,-1.440955201649301941e-05,5.531572058497374460e-05
-4.978694479097256043e+00,4.101378069969625071e-05,-2.645597532118996428e-05,4.880623769026034371e-05
-4.957402730810422042e+00,5.533426204302501736e-05,-1.508711812378064391e-05,5.735417760832308863e-05
-4.936120531820173518e+00,4.092094980539348912e-05,-2.814601388789515844e-05,4.966610746528381178e-05
-4.914847882126511358e+00,5.685342870887125864e-05,-1.605011125116718071e-05,5.907553154335176622e-05
-4.893591147927157436e+00,4.033112867749739949e-05,-3.021269474777171066e-05,5.039252786200435245e-05
-4.872366244716422656e+00,5.797195382436190513e-05,-1.742027533960537308e-05,6.053274670062157759e-05
-4.851195454186338019e+00,3.919310619020949395e-05,-3.261786821396540545e-05,5.099043929660395394e-05
-4.830107424226661728e+00,5.872530770817833219e-05,-1.922618911319560494e-05,6.179246000311519637e-05
-4.809133985826012037e+00,3.745645254233407278e-05,-3.528694548633330334e-05,5.146022113061294445e-05
-4.788300603775282660e+00,5.914254492618998410e-05,-2.146465000985969175e-05,6.291718223499976248e-05
-4.767635925964230914e+00,3.506761034334352801e-05,-3.808874375962809620e-05,5.177344586155321746e-05
-4.747159050986027751e+00,5.924340029494682926e-05,-2.409000934504165886e-05,6.395396022727208756e-05
-4.726879528137258646e+00,3.201182563181398361e-05,-4.086980623202483772e-05,5.191433368275971178e-05
-4.706800540516785425e+00,5.911597720687094301e-05,-2.707683642534650169e-05,6.502194884751038206e-05
-4.686915721926883549e+00,2.831230907083370408e-05,-4.354732962038871112e-05,5.194185943908050687e-05
-4.667205973774382954e+00,5.884982734526893276e-05,-3.044786511832277227e-05,6.625990242093282437e-05
-4.647645831268389927e+00,2.394620770419368547e-05,-4.598640624306168153e-05,5.184756910949911695e-05
-4.628209829618007198e+00,5.841661311413211407e-05,-3.417887841417992641e-05,6.768084232171971430e-05
-4.608862954735756468e+00,1.890330606540542661e-05,-4.798882747481929165e-05,5.157773301154641038e-05
-4.589563826336433117e+00,5.779498115944096845e-05,-3.825445726912573202e-05,6.930846519852753456e-05
-4.570280613431419781e+00,1.322151663366805409e-05,-4.937824557675897486e-05,5.111770376624010724e-05
-4.550965569537787303e+00,5.697344146629137101e-05,-4.268170748572115784e-05,7.118778818315396487e-05
-4.531583680568055605e+00,6.957589095973445024e-06,-4.996540597268165344e-05,5.044749587485289810e-05
-4.512090383138160909e+00,5.591317522272489117e-05,-4.746507248482971655e-05,7.334314057549810655e-05
-4.492450663160620472e+00,1.583560573436070813e-07,-4.955243825151819448e-05,4.955269128222422853e-05
-4.472629506547955991e+00,5.455304866675877155e-05,-5.261758915469512377e-05,7.579344171687970493e-05
-4.452595082311548325e+00,-7.142282787943489380e-06,-4.793811169094651105e-05,4.846725447058680274e-05
-4.432312376363916506e+00,5.284938285622885190e-05,-5.821704206851745396e-05,7.862748409743114571e-05
-4.411765473210753186e+00,-1.491519477979718565e-05,-4.495094031915020989e-05,4.736084955841789830e-05
-4.390925724962300158e+00,5.079768564842101634e-05,-6.444935960104802787e-05,8.206171348577240212e-05
-4.369786765420834662e+00,-2.297606201737693971e-05,-4.031466800003226305e-05,4.640228315265507099e-05
-4.348332679092047570e+00,4.831892487949614374e-05,-7.122716958716783660e-05,8.606990292146005810e-05
-4.326563465975937994e+00,-3.094285689435798359e-05,-3.374592903183348114e-05,4.578480227112768539e-05
-4.304469576775921347e+00,4.543392101638805763e-05,-7.867679105646596812e-05,9.085306065216621082e-05
-4.282060560788582215e+00,-3.845957194698930724e-05,-2.511439103262885772e-05,4.593333551229907756e-05
-4.259339601112783313e+00,4.218354276388136450e-05,-8.693501205398520421e-05,9.662891700178968465e-05
-4.236313063946248292e+00,-4.505670066579731749e-05,-1.436511025238162840e-05,4.729125360413213175e-05
-4.212990498585561738e+00,3.861742202642118104e-05,-9.606766206459918913e-05,1.035388863110123995e-04
-4.189391003623895493e+00,-5.024694469642303061e-05,-1.623955006532875078e-06,5.027318053583478767e-05
-4.165536860753282333e+00,3.484810845563974873e-05,-1.061324933385154721e-04,1.117071922715187675e-04
-4.141453534764615974e+00,-5.368655331036426280e-05,1.279505126072351216e-05,5.519021057317254471e-05
-4.117185589041963745e+00,3.106133412277493872e-05,-1.171520341816939125e-04,1.211998580461026785e-04
-4.092774403870529376e+00,-5.523464023100968035e-05,2.841479827617715136e-05,6.211494379394472511e-05
-4.068267725733239359e+00,2.755900722203933373e-05,-1.290162890968976519e-04,1.319268802458342410e-04
-4.043719667310745614e+00,-5.505878932219027117e-05,4.466476788987439251e-05,7.089719156836671548e-05
-4.019168425789390042e+00,2.480144357204172603e-05,-1.415286337507212853e-04,1.436853011779666036e-04
-3.994661747652099582e+00,-5.374180712800154561e-05,6.086825240191586970e-05,8.119806637997393660e-05
-3.970225097689770166e+00,2.334867601842403041e-05,-1.547184344667104704e-04,1.564702995320297653e-04
-3.945877574495571860e+00,-5.236672735492602418e-05,7.628173606010821956e-05,9.252663070818678288e-05
-3.921631910464952409e+00,2.411060175887932676e-05,-1.686280301120489616e-04,1.703429882814240395e-04
-3.897500837993359557e+00,-5.212762235346425930e-05,9.069651856414273074e-05,1.046095000077969673e-04
-3.873493906377377449e+00,2.822051491579862951e-05,-1.830646192615640732e-04,1.852270290413746048e-04
-3.849627031111316988e+00,-5.433670673610426643e-05,1.040637198073213828e-04,1.173956365418327223e-04
-3.825938409381519190e+00,3.681774260938764184e-05,-1.977648125289297582e-04,2.011627879242427065e-04
-3.802466238374326846e+00,-6.031331896214145178e-05,1.163715600561629460e-04,1.310726380070766485e-04
-3.779270996968114193e+00,5.092398240499112420e-05,-2.123023464430245108e-04,2.183243877563792706e-04
-3.756419530238979565e+00,-7.128332238358350771e-05,1.275020371318120701e-04,1.460756020792106113e-04
-3.733972317065298530e+00,7.124849283534160770e-05,-2.260509966211232398e-04,2.370135034227180654e-04
-3.711993019424307594e+00,-8.820359033265199298e-05,1.372112472489790875e-04,1.631159088476374474e-04
-3.690523017601211375e+00,9.823897168631959905e-05,-2.382771160512547697e-04,2.577341257802090793e-04
-3.669590959485764969e+00,-1.118980368387915709e-04,1.449754048047690919e-04,1.831366665817695210e-04
-3.649200028176831534e+00,1.320120364145130972e-04,-2.479073018391550259e-04,2.808651065253151956e-04
-3.629337491278962879e+00,-1.424102496642676535e-04,1.501116866778560695e-04,2.069159193651128276e-04
