theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,7.447082801566768957e-04,-3.002539558413748651e-03,3.093514865387484228e-03
-4.978694479097256043e+00,6.018973520743504686e-04,-2.821146651209952786e-03,2.884640159546289755e-03
-4.957402730810422042e+00,7.871722482377663255e-04,-3.087181011020826652e-03,3.185957743474208959e-03
-4.936120531820173518e+00,6.314919749759913010e-04,-2.951829888237019091e-03,3.018622501000821010e-03
-4.914847882126511358e+00,7.679027730773668736e-04,-3.187789562313506856e-03,3.278974986561326160e-03
-4.893591147927157436e+00,5.820947517349850386e-04,-3.110604278238800376e-03,3.164600018295351831e-03
-4.872366244716422656e+00,6.628876496203398591e-04,-3.319095427286811173e-03,3.384643923879644776e-03
-4.851195454186338019e+00,4.385066386021208018e-04,-3.295390478645761519e-03,3.324437768833592242e-03
-4.830107424226661728e+00,4.553820114476062617e-04,-3.475197784913082628e-03,3.504906906126732582e-03
-4.809133985826012037e+00,1.871139514454019386e-04,-3.490466823374541953e-03,3.495478547481571576e-03
-4.788300603775282660e+00,1.339388536507613026e-04,-3.635108543676324189e-03,3.637575255692435203e-03
-4.767635925964230914e+00,-1.782528919041699860e-04,-3.668904086225666106e-03,3.673231722529303207e-03
-4.747159050986027751e+00,-3.035429581359494478e-04,-3.766586751832316175e-03,3.778797968469952643e-03
-4.726879528137258646e+00,-6.555390306554423905e-04,-3.794392963754944503e-03,3.850603768775191695e-03
-4.706800540516785425e+00,-8.483958081342279911e-04,-3.831297246506437659e-03,3.924106782230516594e-03
-4.686915721926883549e+00,-1.231410443627585895e-03,-3.827152472998325734e-03,4.020381540631720770e-03
-4.667205973774382954e+00,-1.481589592003729194e-03,-3.791243109541634574e-03,4.070458455110517737e-03
-4.647645831268389927e+00,-1.882111660961527377e-03,-3.730165437445975840e-03,4.178095079703654860e-03
-4.628209829618007198e+00,-2.173557193600572646e-03,-3.608950263393732264e-03,4.212941119633941203e-03
-4.608862954735756468e+00,-2.576246338624817341e-03,-3.474524060341839700e-03,4.325432075893935815e-03
-4.589563826336433117e+00,-2.887973940232768655e-03,-3.257916832808405161e-03,4.353666910658179033e-03
-4.570280613431419781e+00,-3.270752276876010001e-03,-3.031702964411427288e-03,4.459713367595572603e-03
-4.550965569537787303e+00,-3.575187942866856709e-03,-2.712933186558075249e-03,4.487981205569905110e-03
-4.531583680568055605e+00,-3.911286582782243400e-03,-2.385788378887809813e-03,4.581500728089926526e-03
-4.512090383138160909e+00,-4.174218823512394934e-03,-1.964403035041565552e-03,4.613348249443750132e-03
-4.492450663160620472e+00,-4.430109499177584467e-03,-1.536514663409131124e-03,4.689002824223370385e-03
-4.472629506547955991e+00,-4.613544403885801344e-03,-1.023670716676861048e-03,4.725747951680000190e-03
-4.452595082311548325e+00,-4.756585258292034268e-03,-5.118457641704783363e-04,4.784045297204067571e-03
-4.432312376363916506e+00,-4.820274907009054928e-03,6.548349930805366669e-05,4.820719683597334340e-03
-4.411765473210753186e+00,-4.818724303428703962e-03,6.261677881411742419e-04,4.859237595689271973e-03
-4.390925724962300158e+00,-4.739185484747091351e-03,1.222683022206183523e-03,4.894367459808138775e-03
-4.369786765420834662e+00,-4.581707054361079841e-03,1.780413243977818638e-03,4.915476665727719699e-03
-4.348332679092047570e+00,-4.356009934175138383e-03,2.341024427247854426e-03,4.945221725626025057e-03
-4.326563465975937994e+00,-4.058215000744287877e-03,2.838892934960313141e-03,4.952617700613842419e-03
-4.304469576775921347e+00,-3.713463074139629512e-03,3.311236030034099727e-03,4.975348434993727767e-03
-4.282060560788582215e+00,-3.319927025586366653e-03,3.704549967854593902e-03,4.974495544228602073e-03
-4.259339601112783313e+00,-2.909163764949577406e-03,4.057587260225166588e-03,4.992719518021934005e-03
-4.236313063946248292e+00,-2.481096579382816806e-03,4.328694049036130309e-03,4.989331859716882381e-03
-4.212990498585561738e+00,-2.066984020833236187e-03,4.561620783836890965e-03,5.008074192532756611e-03
-4.189391003623895493e+00,-1.668108333736502804e-03,4.723602391701811967e-03,5.009491487962850279e-03
-4.165536860753282333e+00,-1.307722918378809943e-03,4.864448603863516865e-03,5.037161844817268294e-03
-4.141453534764615974e+00,-9.891950442882564438e-04,4.954586183885112405e-03,5.052368859177810284e-03
-4.117185589041963745e+00,-7.222966123663354665e-04,5.045761325163766742e-03,5.097197244246517468e-03
-4.092774403870529376e+00,-5.163666040364962590e-04,5.107225772614279805e-03,5.133263052116043140e-03
-4.068267725733239359e+00,-3.670482734984640292e-04,5.189549992792308331e-03,5.202514157863373512e-03
-4.043719667310745614e+00,-2.925374931995368692e-04,5.254905408946797252e-03,5.263041805069172338e-03
-4.019168425789390042e+00,-2.746432352675279862e-04,5.353513484199841528e-03,5.360553659109079487e-03
-3.994661747652099582e+00,-3.384509812652443665e-04,5.449327785754576325e-03,5.459828054372800436e-03
-3.970225097689770166e+00,-4.493533130395613870e-04,5.610456079011783004e-03,5.628422142524483647e-03
-3.945877574495571860e+00,-6.574847114582855773e-04,5.773640140735854416e-03,5.810955740712341749e-03
-3.921631910464952409e+00,-9.279659789172001183e-04,5.984405404888093472e-03,6.055925107535725313e-03
-3.897500837993359557e+00,-1.314446674465822532e-03,6.187190039781853557e-03,6.325273958366549494e-03
-3.873493906377377449e+00,-1.783400099763336136e-03,6.406944458528110800e-03,6.650522777233376474e-03
-3.849627031111316988e+00,-2.384080100455321372e-03,6.595699776274462252e-03,7.013351086615730347e-03
-3.825938409381519190e+00,-3.083976912118183925e-03,6.759446793391058264e-03,7.429739870760124903e-03
-3.802466238374326846e+00,-3.920477533635372339e-03,6.855133629869669676e-03,7.897024830599799761e-03
-3.779270996968114193e+00,-4.858571628574281931e-03,6.874633108964189887e-03,8.418212319302334143e-03
-3.756419530238979565e+00,-5.916923158414040713e-03,6.778645232164611130e-03,8.997778106072875856e-03
-3.733972317065298530e+00,-7.052257327207674294e-03,6.552761071361601353e-03,9.626682246106722796e-03
-3.711993019424307594e+00,-8.261389273684471846e-03,6.165697724403192310e-03,1.030855863639818133e-02
-3.690523017601211375e+00,-9.495512756984680891e-03,5.609617869292074857e-03,1.102871593421191412e-02
-3.669590959485764969e+00,-1.073507188508907896e-02,4.868154443101957440e-03,1.178731080696200639e-02
-3.649200028176831534e+00,-1.193129205300162178e-02,3.951768264717732577e-03,1.256869931504647937e-02
-3.629337491278962879e+00,-1.306021500689287865e-02,2.858871933616076617e-03,1.336945641225130953e-02
-3.609974700902403022e+00,-1.409155066357925534e-02,1.616192862760120310e-03,1.418393032533147094e-02
-3.591076642959671439e+00,-1.499672755987072927e-02,2.416805879571863049e-04,1.499867484185125020e-02
-3.572595570967840306e+00,-1.577386873153348648e-02,-1.242683960299473256e-03,1.582274306764902896e-02
-3.554477372246259037e+00,-1.639512157998979092e-02,-2.810301792730266705e-03,1.663423601458359491e-02
-3.536671117213137983e+00,-1.688338175881654024e-02,-4.451093244521567641e-03,1.746026376333887492e-02
-3.519116326990102017e+00,-1.720513275358825922e-02,-6.131803122116252780e-03,1.826514720983628270e-02
-3.501765255094223317e+00,-1.739892681750158238e-02,-7.832369340273240624e-03,1.908058342617510381e-02
-3.484560605745989470e+00,-1.742276723962277174e-02,-9.556049054178098259e-03,1.987135857992428783e-02
-3.467448266264748558e+00,-1.733894572438051188e-02,-1.126795613284533107e-02,2.067863327796931258e-02
-3.450377307068712263e+00,-1.709121194047232353e-02,-1.296490865449110609e-02,2.145223489554042018e-02
-3.433296798576090048e+00,-1.675549075783540690e-02,-1.463753796027352297e-02,2.224868508641254794e-02
-3.416155811205092707e+00,-1.626280520576983690e-02,-1.627381188639749968e-02,2.300686389916424546e-02
-3.398903415373931480e+00,-1.569950107174614834e-02,-1.787938301761944973e-02,2.379383682789510193e-02
-3.381498230797402194e+00,-1.497961852389077288e-02,-1.943127807074536764e-02,2.453494525333043200e-02
-3.363886144794852484e+00,-1.420507463626563549e-02,-2.095632938047249996e-02,2.531702760050500572e-02
-3.346032143278803606e+00,-1.327293179929256439e-02,-2.241415771034856522e-02,2.604928376007773980e-02
