theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,1.321103065534940124e-05,-3.267480406630424687e-05,3.524449108368503896e-05
-4.978694479097256043e+00,5.236061856254202142e-05,1.658653891086835048e-05,5.492492739452433200e-05
-4.957402730810422042e+00,1.061167704614095850e-05,-3.488711636354015487e-05,3.646530649665221318e-05
-4.936120531820173518e+00,5.602464667283450750e-05,1.721263197128684961e-05,5.860917790069156792e-05
-4.914847882126511358e+00,7.666586282381103419e-06,-3.729603827388379444e-05,3.807585870538180220e-05
-4.893591147927157436e+00,5.952343598811935172e-05,1.756270759120953193e-05,6.206035876278891182e-05
-4.872366244716422656e+00,4.244481383880122813e-06,-3.984795996007373244e-05,4.007337688787587570e-05
-4.851195454186338019e+00,6.298195701353559678e-05,1.757462910063623053e-05,6.538803022939117932e-05
-4.830107424226661728e+00,2.206749075342299160e-07,-4.243315605278627186e-05,4.243372986216186301e-05
-4.809133985826012037e+00,6.656013315745546637e-05,1.718377906239338093e-05,6.874251660219715058e-05
-4.788300603775282660e+00,-4.539324739111554190e-06,-4.493374195666010370e-05,4.516244718031593508e-05
-4.767635925964230914e+00,7.044005593771169378e-05,1.631755403650458767e-05,7.230535284639857648e-05
-4.747159050986027751e+00,-1.017484356308152705e-05,-4.719745576785364929e-05,4.828174885494189737e-05
-4.726879528137258646e+00,7.475530976936330260e-05,1.487070574726471090e-05,7.622003823231261884e-05
-4.706800540516785425e+00,-1.679286768356040924e-05,-4.900346005544186045e-05,5.180096043938619643e-05
-4.686915721926883549e+00,7.957777099149739822e-05,1.272009146358708238e-05,8.058797902179472435e-05
-4.667205973774382954e+00,-2.446124513502254255e-05,-5.012874861884430207e-05,5.577852590062727959e-05
-4.647645831268389927e+00,8.500805151390308442e-05,9.722130928768070858e-06,8.556219172033000583e-05
-4.628209829618007198e+00,-3.323131915351495720e-05,-5.034851260070638139e-05,6.032655546097637997e-05
-4.608862954735756468e+00,9.109626345675411697e-05,5.681571677568546740e-06,9.127326811564108998e-05
-4.589563826336433117e+00,-4.307012479116297779e-05,-4.935742138744605013e-05,6.550718048843399402e-05
-4.570280613431419781e+00,9.775460519663550828e-05,3.740142958844551421e-07,9.775532069326766521e-05
-4.550965569537787303e+00,-5.382552178750355881e-05,-4.679560764058829939e-05,7.132331799733455458e-05
-4.531583680568055605e+00,1.048200464163742462e-04,-6.411764868979548074e-06,1.050159647837695679e-04
-4.512090383138160909e+00,-6.532847237929886668e-05,-4.232411683355340789e-05,7.784047898846136186e-05
-4.492450663160620472e+00,1.121894325906931179e-04,-1.488899055757892799e-05,1.131731011541406418e-04
-4.472629506547955991e+00,-7.754084581392816657e-05,-3.563655827220787683e-05,8.533784069817941997e-05
-4.452595082311548325e+00,1.198655309374718086e-04,-2.533623086485401751e-05,1.225139588020858602e-04
-4.432312376363916506e+00,-9.050208092744201603e-05,-2.637621191313394841e-05,9.426733902621741584e-05
-4.411765473210753186e+00,1.277858353312373921e-04,-3.807845265756066916e-05,1.333386225671174771e-04
-4.390925724962300158e+00,-1.040801746485693217e-04,-1.409108822884226811e-05,1.050297173296667899e-04
-4.369786765420834662e+00,1.358427801546092950e-04,-5.352628076334507029e-05,1.460079574971513629e-04
-4.348332679092047570e+00,-1.181614799219567039e-04,1.786652450498556467e-06,1.181749866271447809e-04
-4.326563465975937994e+00,1.439898749488159472e-04,-7.227212900568916263e-05,1.611097288148379805e-04
-4.304469576775921347e+00,-1.322365549319382504e-04,2.178085773908498729e-05,1.340183279410610425e-04
-4.282060560788582215e+00,1.516493030067067593e-04,-9.447786420316654484e-05,1.786717043261521539e-04
-4.259339601112783313e+00,-1.455058468683787106e-04,4.619077545238029013e-05,1.526615184313856108e-04
-4.236313063946248292e+00,1.585091463365482492e-04,-1.204204294695313514e-04,1.990633801229338092e-04
-4.212990498585561738e+00,-1.574695419977241060e-04,7.519607058972777817e-05,1.745024518140313283e-04
-4.189391003623895493e+00,1.643472858310868711e-04,-1.501853609892457380e-04,2.226334948194341734e-04
-4.165536860753282333e+00,-1.675864661913638917e-04,1.086037810583708428e-04,1.996997869570313192e-04
-4.141453534764615974e+00,1.689935008043368428e-04,-1.835012616699232819e-04,2.494624547874069436e-04
-4.117185589041963745e+00,-1.755450676308314777e-04,1.458122942815808670e-04,2.282045046294475213e-04
-4.092774403870529376e+00,1.725789561854017989e-04,-2.197276413105154265e-04,2.793988770090627405e-04
-4.068267725733239359e+00,-1.814665055409183454e-04,1.857927001016351385e-04,2.597094916330326816e-04
-4.043719667310745614e+00,1.756496086754315614e-04,-2.578432262560133325e-04,3.119870419647936799e-04
-4.019168425789390042e+00,-1.860800580556422237e-04,2.271869253223378392e-04,2.936659446435842496e-04
-3.994661747652099582e+00,1.793136262944351592e-04,-2.966762545196722687e-04,3.466557032138396647e-04
-3.970225097689770166e+00,-1.909316375317490235e-04,2.684665735989041880e-04,3.294376896326391049e-04
-3.945877574495571860e+00,1.854791761348571918e-04,-3.353652638479081064e-04,3.832393311958499959e-04
-3.921631910464952409e+00,-1.984062111981021222e-04,3.083133883431882281e-04,3.666362912664859102e-04
-3.897500837993359557e+00,1.966642201724051416e-04,-3.727957762106705385e-04,4.214896276974518935e-04
-3.873493906377377449e+00,-2.112841906851184979e-04,3.456576882265781857e-04,4.051175714081133483e-04
-3.849627031111316988e+00,2.156018242257071876e-04,-4.078940749476554035e-04,4.613693997079306472e-04
-3.825938409381519190e+00,-2.324616520234164556e-04,3.795085462864816804e-04,4.450451172251354472e-04
-3.802466238374326846e+00,2.449271599556702723e-04,-4.395548413466552544e-04,5.031876113689940505e-04
-3.779270996968114193e+00,-2.646413874839816170e-04,4.088549837059177205e-04,4.870292205511011878e-04
-3.756419530238979565e+00,2.868786776054869795e-04,-4.665853590909939657e-04,5.477237195728743360e-04
-3.733972317065298530e+00,-3.100749228478354483e-04,4.325554834555505983e-04,5.322130250628560010e-04
-3.711993019424307594e+00,3.430430072031038515e-04,-4.873693561154034170e-04,5.959927802174215354e-04
-3.690523017601211375e+00,-3.697401510982993122e-04,4.490038094124482637e-04,5.816461125126543659e-04
-3.669590959485764969e+00,4.131592794746050991e-04,-5.005864582284737414e-04,6.490665546596144711e-04
-3.649200028176831534e+00,-4.444647113867925643e-04,4.568832061897196454e-04,6.374097142077007070e-04
-3.629337491278962879e+00,4.995621468611609805e-04,-5.034294066717847965e-04,7.092274008232038289e-04
-3.609974700902403022e+00,-5.362402118728769925e-04,4.531622749602640934e-04,7.020752183894756956e-04
-3.591076642959671439e+00,6.022580479860634118e-04,-4.938406541067011509e-04,7.788410287167194922e-04
-3.572595570967840306e+00,-6.455705420675632951e-04,4.338608068578383515e-04,7.778152251741682170e-04
-3.554477372246259037e+00,7.228014780112597187e-04,-4.642778266262372684e-04,8.590668640519456790e-04
-3.536671117213137983e+00,-7.730959702337927321e-04,3.899125414832002004e-04,8.658574762613173176e-04
-3.519116326990102017e+00,8.594103725900983275e-04,-4.070596568293266939e-04,9.509383538029481152e-04
-3.501765255094223317e+00,-9.142248682431218694e-04,3.165749030064462784e-04,9.674847693517941950e-04
-3.484560605745989470e+00,1.005724504905040678e-03,-3.216480207115904907e-04,1.055906827799769823e-03
-3.467448266264748558e+00,-1.061897559831028555e-03,2.183577552547349694e-04,1.084115555120845854e-03
-3.450377307068712263e+00,1.155199563500526171e-03,-2.168376544860246456e-04,1.175374238238530980e-03
-3.433296798576090048e+00,-1.210810486158794309e-03,1.070880739408654767e-04,1.215536872732563434e-03
-3.416155811205092707e+00,1.303821982583031145e-03,-1.054858656596693644e-04,1.308082195475771979e-03
-3.398903415373931480e+00,-1.358323253225535198e-03,-4.996298071760333423e-06,1.358332442094947311e-03
-3.381498230797402194e+00,1.449797954410314517e-03,2.474442307221589561e-06,1.449800066035680617e-03
-3.363886144794852484e+00,-1.503439003136008891e-03,-1.113466822490034408e-04,1.507556605835567434e-03
-3.346032143278803606e+00,1.592638675013885669e-03,1.047981686176225453e-04,1.596082894243150852e-03
-3.327891662865189115e+00,-1.645996257224503680e-03,-2.140730994356357863e-04,1.659858720102121979e-03
-3.309429689466529378e+00,1.732806877835708567e-03,2.078023177198380829e-04,1.745222472673462052e-03
-3.290623941390791174e+00,-1.786656896172858326e-03,-3.229228161645176522e-04,1.815605135992310161e-03
-3.271448953847079455e+00,1.871706856250324657e-03,3.234485882464522514e-04,1.899448747656302732e-03
-3.251901543736533284e+00,-1.926840330912348064e-03,-4.507608283722006146e-04,1.978863053681380497e-03
-3.231988077256874980e+00,2.011081869440043465e-03,4.637405360186034470e-04,2.063856964602266749e-03
-3.211727653001277272e+00,-2.067799170446746500e-03,-6.076692221754723816e-04,2.155239033814949304e-03
-3.191152101958356635e+00,2.151666355648023179e-03,6.356518862851183102e-04,2.243595646850268365e-03
-3.170314263569220969e+00,-2.209407852633910995e-03,-7.976616291082737949e-04,2.348988534206170823e-03
-3.149264112486001022e+00,2.292402840548140013e-03,8.402756872408858636e-04,2.441551558726811916e-03
-3.128060854347526121e+00,-2.350096669568515952e-03,-1.019758074065012969e-03,2.561808128244154065e-03
-3.106758601834448630e+00,2.431290057789096005e-03,1.075035949949832564e-03,2.658359200482253090e-03
-3.085404464809922587e+00,-2.488102721433867355e-03,-1.270413576104842618e-03,2.793672458746392084e-03
-3.064033457361428958e+00,2.566760684610070418e-03,1.335642270415144869e-03,2.893475537581003971e-03
-3.042669134420545429e+00,-2.622654706732753353e-03,-1.544878412353093908e-03,3.043840833503302749e-03
-3.021323910072832408e+00,2.698796636233215685e-03,1.617022239096353037e-03,3.146150696561737011e-03
-3.000000012487494150e+00,-2.754725477493861260e-03,-1.837572023984702235e-03,3.311371830478271241e-03
-2.978694576875554390e+00,2.829846405588528485e-03,1.913421376443961075e-03,3.416022839949261081e-03
-2.957402191968948824e+00,-2.890293787041788454e-03,-2.143396451548837487e-03,3.598325516670846172e-03
-2.936119356358927845e+00,2.964560660150121398e-03,2.219866907141883339e-03,3.703569763502962981e-03
-2.914846388355379236e+00,-3.031043378937551235e-03,-2.456753981737967718e-03,3.901648893966053275e-03
-2.893590609085684218e+00,3.106614991830771322e-03,2.531380786368732892e-03,4.007361400356160633e-03
-2.872366660804607452e+00,-3.182846455670454953e-03,-2.773681400782045201e-03,4.221826627588847781e-03
-2.851196506894295712e+00,3.263135437908418202e-03,2.845434771905488731e-03,4.329497883970218931e-03
-2.830108476934619866e+00,-3.354804709498934723e-03,-3.092502548551077403e-03,4.562706066762479799e-03
-2.809132810364766364e+00,3.444999578299329668e-03,3.161332502221579199e-03,4.675686610978660104e-03
-2.788299428314037431e+00,-3.559411628007450468e-03,-3.412554519908393182e-03,4.931018098622418945e-03
-2.767634432193099681e+00,3.666083620148984784e-03,3.478373866528272629e-03,5.053637686387057147e-03
-2.747157557214896073e+00,-3.811245715683873707e-03,-3.731925858129911400e-03,5.334122656622863889e-03
-2.726879307605671876e+00,3.940757079159511872e-03,3.792706616770695136e-03,5.469386605264069459e-03
-2.706801274914856670e+00,-4.122994888080831581e-03,-4.043702729155912445e-03,5.774999446660029553e-03
-2.686915183085410774e+00,4.278401494957506657e-03,4.093729112954700225e-03,5.921430351047582592e-03
-2.667204798313137726e+00,-4.498999513795270272e-03,-4.333374791723840214e-03,6.246529733434214200e-03
-2.647646247356575167e+00,4.677301738411188126e-03,4.363329637357416836e-03,6.396545714398195991e-03
-2.628209927396306433e+00,-4.930790393229793345e-03,-4.580452021978357116e-03,6.730024860846566155e-03
-2.608862097584397244e+00,5.122660998912418294e-03,4.579536666107528013e-03,6.871230732991116461e-03
-2.589564879044391255e+00,-5.398245485882986923e-03,-4.763106130720938004e-03,7.199182893798949934e-03
-2.570279437970173664e+00,5.591013685197514758e-03,4.721941148369189663e-03,7.318207583604611002e-03
-2.550965349006199645e+00,-5.876220223110388378e-03,-4.862691179903990725e-03,7.627301595033958263e-03
-2.531582186796923928e+00,6.058296210625591961e-03,4.775436563581666669e-03,7.714126479937509842e-03
-2.512090480916459700e+00,-6.344340752591105283e-03,-4.867136623600826564e-03,7.996229017342157755e-03
-2.492451715868578166e+00,6.509617428459664977e-03,4.731793270227224908e-03,8.047669638912464951e-03
-2.472630559255913685e+00,-6.795986481558750729e-03,-4.772519369554870453e-03,8.304358698316548215e-03
-2.452594225160188657e+00,6.948722586693132502e-03,4.590178728925392582e-03,8.327934098580416777e-03
-2.432313429071874644e+00,-7.244934262159992248e-03,-4.581019180991193797e-03,8.571744816525337859e-03
