theta_b_over_pi, Real, Imaginary, Absolute
-2.892607668157148648e+00,-3.507774211660338171e-05,-7.010897437188153285e-05,7.839461894464486733e-05
-2.871176181830279894e+00,-3.722774260192333455e-05,-7.305926774279214984e-05,8.199732570241572923e-05
-2.849801672973038436e+00,-4.007029868565344788e-05,-7.664156316119866434e-05,8.648443814091345025e-05
-2.828517882433359443e+00,-4.379859468220577841e-05,-8.101457424345426804e-05,9.209602671116875236e-05
-2.807362370777812366e+00,-4.852894780924543603e-05,-8.630014805627676258e-05,9.900896085712524060e-05
-2.786371425333422192e+00,-5.450305179692804407e-05,-9.263860508023450953e-05,1.074825279121693948e-04
-2.765575603849262709e+00,-6.187314405300033137e-05,-1.001077725959476084e-04,1.176853945446302522e-04
-2.744997188017367140e+00,-7.091820443747565692e-05,-1.087850687326863408e-04,1.298598586931730902e-04
-2.724647636993636990e+00,-8.179561652165527326e-05,-1.186444744234904674e-04,1.441077173276433918e-04
-2.704527587397846045e+00,-9.477025717690897575e-05,-1.296299626119434725e-04,1.605781082593493812e-04
-2.684625898383977027e+00,-1.099103435990400585e-04,-1.415094700253878904e-04,1.791792782018199930e-04
-2.664923153048972093e+00,-1.273203160963021219e-04,-1.539647457927154853e-04,1.997889031900365467e-04
-2.645391658432735493e+00,-1.467603346100077087e-04,-1.663971595310916377e-04,2.218707067525070651e-04
-2.625997037067556494e+00,-1.678769699841116847e-04,-1.780646872551490791e-04,2.447237419996686520e-04
-2.606702046696754316e+00,-1.897530935821123530e-04,-1.878703459321210854e-04,2.670234135888400638e-04
-2.587464670415350110e+00,-2.112491914886049980e-04,-1.946869854388447955e-04,2.872790337004325662e-04
-2.568242891318369470e+00,-2.306504441852060547e-04,-1.972435003456969984e-04,3.034874393306184509e-04
-2.548992146021746397e+00,-2.462636077931771531e-04,-1.946731751862292362e-04,3.139162462511299687e-04
-2.529669462690845805e+00,-2.564356963072593086e-04,-1.865430521623541948e-04,3.171081466166325450e-04
-2.510232187800918613e+00,-2.602794091217219938e-04,-1.733123087130176434e-04,3.127019781903994764e-04
-2.490639259376647985e+00,-2.576334382562587622e-04,-1.560164242012736680e-04,3.011911571216745816e-04
-2.470851843611918675e+00,-2.493701972222576286e-04,-1.363078326297303077e-04,2.841924004945984281e-04
-2.450834289799478594e+00,-2.368262988359977892e-04,-1.157587682731294393e-04,2.636034678308868807e-04
-2.430554130330937035e+00,-2.216615127205538163e-04,-9.582539181186196524e-05,2.414877469716861116e-04
-2.409983035626423131e+00,-2.053218015741246297e-04,-7.740951720431136498e-05,2.194294318350407242e-04
-2.389097450754360086e+00,-1.889986771857365857e-04,-6.108607303758616948e-05,1.986252962165483500e-04
-2.367877003882031595e+00,-1.734666371097167315e-04,-4.697759589665413828e-05,1.797152433890444564e-04
-2.346307052754672995e+00,-1.592016012485449386e-04,-3.505681270326022330e-05,1.630157353049458617e-04
-2.324375501596609883e+00,-1.464047900905522171e-04,-2.508880309809077001e-05,1.485389194869594519e-04
-2.302075029280459706e+00,-1.351209318575759602e-04,-1.685518624678176427e-05,1.361681443270539309e-04
-2.279402134397474633e+00,-1.252867397852241885e-04,-1.007553237286629155e-05,1.256912229179394649e-04
-2.256356498637768215e+00,-1.167890198606376801e-04,-4.544689727481454780e-06,1.168774116958768789e-04
-2.232944488199064104e+00,-1.095068638581627287e-04,-4.546006516596238372e-08,1.095068732941805459e-04
