theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,-4.092566151732327626e-09,-2.652502312032367218e-08,2.683888874823267544e-08
-4.978694479097256043e+00,-3.877309385397298337e-09,-2.675370798184009216e-08,2.703320955505772412e-08
-4.957402730810422042e+00,-3.994336850363626851e-09,-2.731983128992454635e-08,2.761028628218318872e-08
-4.936120531820173518e+00,-4.145027275477738230e-09,-2.784883567726645857e-08,2.815561932712267015e-08
-4.914847882126511358e+00,-4.675299361949552847e-09,-2.880187248955276790e-08,2.917886706211024931e-08
-4.893591147927157436e+00,-5.282357409403712987e-09,-2.977637432971049783e-08,3.024129243309096320e-08
-4.872366244716422656e+00,-6.337859270284060984e-09,-3.126722044536540592e-08,3.190309600194003172e-08
-4.851195454186338019e+00,-7.558296963276214200e-09,-3.286474375144851933e-08,3.372268131144741497e-08
-4.830107424226661728e+00,-9.346894759949455416e-09,-3.509608414910964092e-08,3.631941029607936169e-08
-4.809133985826012037e+00,-1.144739166187345289e-08,-3.752101385380615667e-08,3.922842408863556754e-08
-4.788300603775282660e+00,-1.430887252794830043e-08,-4.068911982971955028e-08,4.313175518731356411e-08
-4.767635925964230914e+00,-1.769422765871725290e-08,-4.410000673749303823e-08,4.751732617357006007e-08
-4.747159050986027751e+00,-2.211233333733382595e-08,-4.830187403887016745e-08,5.312274768202642997e-08
-4.726879528137258646e+00,-2.730838598972453682e-08,-5.269800533819268564e-08,5.935341365067360874e-08
-4.706800540516785425e+00,-3.384841112126612874e-08,-5.778038760645420218e-08,6.696482753943549891e-08
-4.686915721926883549e+00,-4.136975432114931284e-08,-6.281491762289226699e-08,7.521416388262914627e-08
-4.667205973774382954e+00,-5.044677186398037400e-08,-6.813760335892092076e-08,8.477977225136968189e-08
-4.647645831268389927e+00,-6.042907141160389239e-08,-7.285580915781978360e-08,9.465538336359627360e-08
-4.628209829618007198e+00,-7.177521771204372729e-08,-7.702853374257576666e-08,1.052856917541144765e-07
-4.608862954735756468e+00,-8.329135347998729784e-08,-7.970162757710705690e-08,1.152813905318983597e-07
-4.589563826336433117e+00,-9.520347564050413116e-08,-8.064756994371664308e-08,1.247707189682688876e-07
-4.570280613431419781e+00,-1.056847120819888558e-07,-7.925004495604849537e-08,1.320977970799989805e-07
-4.550965569537787303e+00,-1.149120050419856846e-07,-7.522238031143668913e-08,1.373432757818443712e-07
-4.531583680568055605e+00,-1.208989749934433742e-07,-6.891392912071521621e-08,1.391606689453604472e-07
-4.512090383138160909e+00,-1.244041186786965158e-07,-6.019050447527958364e-08,1.382001504095124464e-07
-4.492450663160620472e+00,-1.240271816858674831e-07,-5.054048100014938127e-08,1.339293919073242197e-07
-4.472629506547955991e+00,-1.214044403746698316e-07,-3.964166722925811777e-08,1.277125676016342587e-07
-4.452595082311548325e+00,-1.158500461959667665e-07,-2.958183946462957164e-08,1.195672130214581566e-07
-4.432312376363916506e+00,-1.093003092308893381e-07,-1.930574073972882575e-08,1.109922034355461289e-07
-4.411765473210753186e+00,-1.013236737619352855e-07,-1.097685538105300937e-08,1.019165257388204213e-07
-4.390925724962300158e+00,-9.348977198109646677e-08,-2.750379479387274572e-09,9.353021999524027874e-08
-4.369786765420834662e+00,-8.536501116212563712e-08,3.213317866395542746e-09,8.542546776237360454e-08
-4.348332679092047570e+00,-7.792328937067649886e-08,9.266561264764437211e-09,7.847234024813977629e-08
-4.326563465975937994e+00,-7.079250194495155120e-08,1.315025119875975116e-08,7.200352379027328690e-08
-4.304469576775921347e+00,-6.439921745308189346e-08,1.746976820702344416e-08,6.672669637990820814e-08
-4.282060560788582215e+00,-5.859098451246998766e-08,1.980122309774592926e-08,6.184651891826413968e-08
-4.259339601112783313e+00,-5.333287200065539579e-08,2.287858628397392627e-08,5.803296430643132376e-08
-4.236313063946248292e+00,-4.881541613834024424e-08,2.411008820261212106e-08,5.444484554020761924e-08
-4.212990498585561738e+00,-4.458690757271645118e-08,2.631561738545353195e-08,5.177358443526528118e-08
-4.189391003623895493e+00,-4.125106287312087035e-08,2.676843684551896708e-08,4.917519089250908372e-08
-4.165536860753282333e+00,-3.794962418776132186e-08,2.835576119660199754e-08,4.737323262171412118e-08
-4.141453534764615974e+00,-3.571455511470387784e-08,2.825705526161380250e-08,4.554108715324127194e-08
-4.117185589041963745e+00,-3.329006423351395665e-08,2.940103909713793581e-08,4.441451875978078105e-08
-4.092774403870529376e+00,-3.209591859411160780e-08,2.890234209378911224e-08,4.319135757192928274e-08
-4.068267725733239359e+00,-3.052569225979306424e-08,2.969822628190707183e-08,4.258876063271794942e-08
-4.043719667310745614e+00,-3.028700308046463213e-08,2.885272542122973154e-08,4.183039947010966113e-08
-4.019168425789390042e+00,-2.955478918216105724e-08,2.930900600928792788e-08,4.162335158122733564e-08
-3.994661747652099582e+00,-3.019409566669472869e-08,2.814234043499793971e-08,4.127559494772708063e-08
-3.970225097689770166e+00,-3.043920555466632499e-08,2.839448916815212676e-08,4.162682128051021234e-08
-3.945877574495571860e+00,-3.192736615379852789e-08,2.692556112227414724e-08,4.176532714187739541e-08
-3.921631910464952409e+00,-3.322414631835077580e-08,2.694478600975750392e-08,4.277692592619068989e-08
-3.897500837993359557e+00,-3.549455697937171258e-08,2.503134521896437795e-08,4.343307286657065455e-08
-3.873493906377377449e+00,-3.808385606826603724e-08,2.481210516911793765e-08,4.545349993071791020e-08
-3.849627031111316988e+00,-4.127342045915740645e-08,2.232146054075398577e-08,4.692273262578417276e-08
-3.825938409381519190e+00,-4.573468108665828628e-08,2.185965914552949071e-08,5.069029248344371026e-08
-3.802466238374326846e+00,-5.030718801793903497e-08,1.853826586133526937e-08,5.361418158862277704e-08
-3.779270996968114193e+00,-5.775123092190456444e-08,1.763257631080898287e-08,6.038304745830279713e-08
-3.756419530238979565e+00,-6.454739609162153829e-08,1.282187351041646044e-08,6.580856162024663821e-08
-3.733972317065298530e+00,-7.679474435623696912e-08,1.074849479895637791e-08,7.754329694553219513e-08
-3.711993019424307594e+00,-8.693272052325755955e-08,3.029370893100452318e-09,8.698548721242395253e-08
-3.690523017601211375e+00,-1.066505280473312234e-07,-1.849015981564996118e-09,1.066665551748750592e-07
-3.669590959485764969e+00,-1.212292255173037488e-07,-1.496733193370958779e-08,1.221496874524823747e-07
-3.649200028176831534e+00,-1.520070839962265273e-07,-2.562633690455497973e-08,1.541520766262382195e-07
-3.629337491278962879e+00,-1.716224601300958442e-07,-4.785855462598580506e-08,1.781704522977780707e-07
-3.609974700902403022e+00,-2.179676331332248116e-07,-6.905488704504382809e-08,2.286448480034130115e-07
-3.591076642959671439e+00,-2.419213238088890617e-07,-1.051738856085104602e-07,2.637943766031364808e-07
-3.572595570967840306e+00,-3.087936800288217348e-07,-1.437172496642789639e-07,3.405997426258672810e-07
-3.554477372246259037e+00,-3.336379627665929090e-07,-1.985208330442271746e-07,3.882329343984308833e-07
-3.536671117213137983e+00,-4.246429202830224278e-07,-2.624800380545946987e-07,4.992167666691843652e-07
-3.519116326990102017e+00,-4.415455137804784540e-07,-3.374400341490337533e-07,5.557231481467798382e-07
-3.501765255094223317e+00,-5.545239038646419567e-07,-4.320870671446429473e-07,7.029907492641292128e-07
-3.484560605745989470e+00,-5.463772315524036145e-07,-5.179554075848319683e-07,7.528651163423886200e-07
-3.467448266264748558e+00,-6.672689533607178538e-07,-6.365649455518039233e-07,9.222053925370849679e-07
-3.450377307068712263e+00,-6.113387604404113618e-07,-7.053471367063209091e-07,9.334075547565617944e-07
-3.433296798576090048e+00,-7.153059418028516135e-07,-8.222786443771755986e-07,1.089864560107002619e-06
-3.416155811205092707e+00,-5.998946890945408110e-07,-8.352238833435146229e-07,1.028334854661290033e-06
-3.398903415373931480e+00,-6.686012627615187940e-07,-9.200343787104308450e-07,1.137317416808247910e-06
