theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,4.644858147096929874e-10,1.106282797377143006e-10,4.774784689849933445e-10
-4.978694479097256043e+00,4.588346199197911508e-10,1.106950758959653173e-10,4.719985257016728796e-10
-4.957402730810422042e+00,5.259506391014862118e-10,1.239950544386989726e-10,5.403691777817436855e-10
-4.936120531820173518e+00,5.322733768893655159e-10,9.492277529024847406e-11,5.406711394313659239e-10
-4.914847882126511358e+00,6.201884447917552194e-10,7.846257150945223913e-11,6.251320517947323515e-10
-4.893591147927157436e+00,6.630523794156931131e-10,1.467346111251977983e-11,6.632147226274706251e-10
-4.872366244716422656e+00,7.767090266407417980e-10,-5.216159685370793403e-11,7.784585693866676587e-10
-4.851195454186338019e+00,8.565419333402118062e-10,-1.868118835129434676e-10,8.766771146732651952e-10
-4.830107424226661728e+00,9.895670898868952407e-10,-3.509903901612674683e-10,1.049970132609864852e-09
-4.809133985826012037e+00,1.083006777692251594e-09,-6.219149866810108677e-10,1.248872263758706415e-09
-4.788300603775282660e+00,1.184590996002170183e-09,-9.649432843670459779e-10,1.527864971080388195e-09
-4.767635925964230914e+00,1.194607995858021354e-09,-1.465756256268203617e-09,1.890907101514323212e-09
-4.747159050986027751e+00,1.102139483213158316e-09,-2.077798418169281380e-09,2.352011417277589522e-09
-4.726879528137258646e+00,7.800122719442920187e-10,-2.863329770255970508e-09,2.967671901949035359e-09
-4.706800540516785425e+00,1.494932908524033057e-10,-3.714410683071504760e-09,3.717417782080136942e-09
-4.686915721926883549e+00,-9.285617287706090186e-10,-4.595572579045960485e-09,4.688444754224646161e-09
-4.667205973774382954e+00,-2.539960443990387808e-09,-5.258344789896537797e-09,5.839656581209884554e-09
-4.647645831268389927e+00,-4.711285654531010051e-09,-5.496049464022561052e-09,7.238975910277113711e-09
-4.628209829618007198e+00,-7.336962613215612632e-09,-4.915912676928257952e-09,8.831603355841317273e-09
-4.608862954735756468e+00,-1.008879513264560046e-08,-3.247402190588065662e-09,1.059855689308359269e-08
-4.589563826336433117e+00,-1.245357207256926264e-08,-2.536410024562235175e-10,1.245615474874987668e-08
-4.570280613431419781e+00,-1.371340721786654458e-08,3.928331367268485755e-09,1.426496844910985908e-08
-4.550965569537787303e+00,-1.322750533348162474e-08,8.829754866662204237e-09,1.590381930080412045e-08
-4.531583680568055605e+00,-1.058308285450948460e-08,1.354562734706183345e-08,1.718969641764746450e-08
-4.512090383138160909e+00,-5.936800707605595510e-09,1.702476321535135303e-08,1.803020147365544200e-08
-4.492450663160620472e+00,2.221293613456631899e-11,1.834640047962662547e-08,1.834641392679713357e-08
-4.472629506547955991e+00,6.145540066736611554e-09,1.708388505408916726e-08,1.815562698595661805e-08
