theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,-1.295587636672588296e-08,-5.597688379533534812e-08,5.745664671616647195e-08
-4.978694479097256043e+00,-1.264399485460377770e-08,-5.649678111941693426e-08,5.789435967983886817e-08
-4.957402730810422042e+00,-1.290545587123821888e-08,-5.753647072695304101e-08,5.896606019531914645e-08
-4.936120531820173518e+00,-1.329230167532742850e-08,-5.866340943971702624e-08,6.015048537559603962e-08
-4.914847882126511358e+00,-1.434839867753279208e-08,-6.045868278052701404e-08,6.213798249191728041e-08
-4.893591147927157436e+00,-1.562396959345201681e-08,-6.246529993664278275e-08,6.438961191086539113e-08
-4.872366244716422656e+00,-1.769430582969290642e-08,-6.532751114661150416e-08,6.768140196099188098e-08
-4.851195454186338019e+00,-2.017099348657410296e-08,-6.858212625159833098e-08,7.148690103386484875e-08
-4.830107424226661728e+00,-2.364825477907058968e-08,-7.293928398215557019e-08,7.667710937382401918e-08
-4.809133985826012037e+00,-2.783726396160779938e-08,-7.787545577733045743e-08,8.270126889833783867e-08
-4.788300603775282660e+00,-3.333854265601699011e-08,-8.416151449644180840e-08,9.052413462034226754e-08
-4.767635925964230914e+00,-3.999031942590767596e-08,-9.113984989558643985e-08,9.952737255034997077e-08
-4.747159050986027751e+00,-4.836391191809077636e-08,-9.962547715227961328e-08,1.107443166660945704e-07
-4.726879528137258646e+00,-5.842728600117348096e-08,-1.087221877561294664e-07,1.234271520369079580e-07
-4.706800540516785425e+00,-7.062632231388741132e-08,-1.192407384343382771e-07,1.385872689172832542e-07
-4.686915721926883549e+00,-8.500061763441520520e-08,-1.298915258945819161e-07,1.552318056889595832e-07
-4.667205973774382954e+00,-1.016552905536815213e-07,-1.413885167140268188e-07,1.741393429301547967e-07
-4.647645831268389927e+00,-1.205206846046250511e-07,-1.518583632916422339e-07,1.938716016315538129e-07
-4.628209829618007198e+00,-1.409852155680084630e-07,-1.618374211694981091e-07,2.146349969123193364e-07
-4.608862954735756468e+00,-1.625748637076621371e-07,-1.688009009492871999e-07,2.343594044856233091e-07
-4.589563826336433117e+00,-1.836269930695879470e-07,-1.732989139219341890e-07,2.524903684307590466e-07
-4.570280613431419781e+00,-2.032316965139463847e-07,-1.725926810918357058e-07,2.666296233249503811e-07
-4.550965569537787303e+00,-2.189945023300285770e-07,-1.679454310719584278e-07,2.759787308267121628e-07
-4.531583680568055605e+00,-2.303933413385101098e-07,-1.573621380223721262e-07,2.790052584022303359e-07
-4.512090383138160909e+00,-2.356058241024911147e-07,-1.435076302272319123e-07,2.758705208688487324e-07
-4.492450663160620472e+00,-2.355443736075077904e-07,-1.254614052726141669e-07,2.668739705387776549e-07
-4.472629506547955991e+00,-2.298173335773554605e-07,-1.067588250672374063e-07,2.534037362438495415e-07
-4.452595082311548325e+00,-2.205348973112112134e-07,-8.670771874662932183e-08,2.369680768000429400e-07
-4.432312376363916506e+00,-2.080890319793818830e-07,-6.847159483541218684e-08,2.190648409248299706e-07
-4.411765473210753186e+00,-1.945472879333699142e-07,-5.079098995533806840e-08,2.010680777818119652e-07
-4.390925724962300158e+00,-1.802262571060943387e-07,-3.599535788618535484e-08,1.837856619538819878e-07
-4.369786765420834662e+00,-1.664424523028160001e-07,-2.229472935406534890e-08,1.679289876273485999e-07
-4.348332679092047570e+00,-1.532350147319660954e-07,-1.144640398502194630e-08,1.536619338160697223e-07
-4.326563465975937994e+00,-1.411660090108207544e-07,-1.472762539256934280e-09,1.411736913505493314e-07
-4.304469576775921347e+00,-1.301869555479849429e-07,6.092272685165017116e-09,1.303294256157196926e-07
-4.282060560788582215e+00,-1.203270742709369281e-07,1.319141346771187491e-08,1.210479995368767022e-07
-4.259339601112783313e+00,-1.116586338111637353e-07,1.832602811861237324e-08,1.131525245462059018e-07
-4.236313063946248292e+00,-1.038562063705112494e-07,2.333828813229637808e-08,1.064461708781499933e-07
-4.212990498585561738e+00,-9.723457001215615239e-08,2.670684755689932066e-08,1.008355954605136191e-07
-4.189391003623895493e+00,-9.121095114993763267e-08,3.018456774882406249e-08,9.607572919244306905e-08
-4.165536860753282333e+00,-8.638150331882403109e-08,3.223018357565247837e-08,9.219842107617822045e-08
-4.141453534764615974e+00,-8.194088961194866717e-08,3.453067100220147600e-08,8.891949522045114998e-08
-4.117185589041963745e+00,-7.874195519957128574e-08,3.553607876659051256e-08,8.638928407364316671e-08
-4.092774403870529376e+00,-7.576801557464670801e-08,3.687346020745113690e-08,8.426413383991072240e-08
-4.068267725733239359e+00,-7.405929127268470633e-08,3.698010072921052835e-08,8.277865953103438583e-08
-4.043719667310745614e+00,-7.242533911759473605e-08,3.742575539672613680e-08,8.152371994281280818e-08
-4.019168425789390042e+00,-7.201929266054821978e-08,3.663794617471996384e-08,8.080295548572076791e-08
-3.994661747652099582e+00,-7.167843835206576607e-08,3.622400099631222134e-08,8.031174741450792769e-08
-3.970225097689770166e+00,-7.266241112120927762e-08,3.465225106720241164e-08,8.050220179580226680e-08
