theta_b_over_pi, Real, Imaginary, Absolute
-4.999998959779536456e+00,7.955087685159999897e-08,-2.899645432846677618e-07,3.006788625263578318e-07
-4.978694479097256043e+00,1.104512538681271303e-07,-2.776446483664149280e-07,2.988076810384091512e-07
-4.957402730810422042e+00,8.175029387230952700e-08,-2.972804696970011046e-07,3.083160524712888898e-07
-4.936120531820173518e+00,1.141145108193522240e-07,-2.881079518829950900e-07,3.098843550709752610e-07
-4.914847882126511358e+00,8.400399683065486482e-08,-3.128504797080624116e-07,3.239322369525599391e-07
-4.893591147927157436e+00,1.200720852281180251e-07,-3.083155326752041505e-07,3.308712337750493049e-07
-4.872366244716422656e+00,8.654743149183349488e-08,-3.396249463405303411e-07,3.504790465557701658e-07
-4.851195454186338019e+00,1.294654144757107178e-07,-3.423578990568058991e-07,3.660194319868245039e-07
-4.830107424226661728e+00,8.961470747319665799e-08,-3.824045969312663825e-07,3.927646516040756429e-07
-4.809133985826012037e+00,1.437363297041447489e-07,-3.961114509148074782e-07,4.213839271052617205e-07
-4.788300603775282660e+00,9.296533608842605768e-08,-4.471631069484777218e-07,4.567246412553736340e-07
-4.767635925964230914e+00,1.641698128568489209e-07,-4.765801105540814394e-07,5.040638146397668372e-07
-4.747159050986027751e+00,9.533058643681199461e-08,-5.398859859492720405e-07,5.482379032270607945e-07
-4.726879528137258646e+00,1.912998484742729678e-07,-5.906668716305505029e-07,6.208727609326253420e-07
-4.706800540516785425e+00,9.391282769873314470e-08,-6.644453409048482209e-07,6.710493500902388551e-07
-4.686915721926883549e+00,2.239972254055714846e-07,-7.423842126502972504e-07,7.754412138787801857e-07
-4.667205973774382954e+00,8.412558930112413000e-08,-8.183004588015184084e-07,8.226133694817006201e-07
-4.647645831268389927e+00,2.580526139777561379e-07,-9.268976583057620025e-07,9.621488557148826241e-07
-4.628209829618007198e+00,6.022969451219077038e-08,-9.851195852712956529e-07,9.869590738151816667e-07
-4.608862954735756468e+00,2.847302824704327813e-07,-1.121017107369493192e-06,1.156611727750829218e-06
-4.589563826336433117e+00,1.815841804271596130e-08,-1.127587437723096219e-06,1.127733637813801898e-06
-4.570280613431419781e+00,2.917912379685944918e-07,-1.277584634663245867e-06,1.310482592514247835e-06
-4.550965569537787303e+00,-3.925501254179900019e-08,-1.193909885423345249e-06,1.194555051272749974e-06
-4.531583680568055605e+00,2.702018624081687681e-07,-1.341525184975819300e-06,1.368465881333272007e-06
-4.512090383138160909e+00,-9.965357338918510304e-08,-1.149938146162278262e-06,1.154248055960403690e-06
-4.492450663160620472e+00,2.230852907563006658e-07,-1.290603689568277280e-06,1.309742314533310688e-06
-4.472629506547955991e+00,-1.479350649621829221e-07,-1.011194042660244119e-06,1.021958010564491193e-06
-4.452595082311548325e+00,1.647925822273021164e-07,-1.155933167203155719e-06,1.167620692775466649e-06
-4.432312376363916506e+00,-1.768492731501578272e-07,-8.302747203447577670e-07,8.489003337596851908e-07
-4.411765473210753186e+00,1.097023088635546202e-07,-9.927582184795031261e-07,9.988010196874007615e-07
-4.390925724962300158e+00,-1.887930955691543283e-07,-6.553720584319543767e-07,6.820229966122262862e-07
-4.369786765420834662e+00,6.470879459398765888e-08,-8.424591302164165559e-07,8.449405980202442393e-07
-4.348332679092047570e+00,-1.900965655913526062e-07,-5.099105566797008968e-07,5.441925027626068719e-07
-4.326563465975937994e+00,3.024491824100601731e-08,-7.223869514022204271e-07,7.230198217446041225e-07
-4.304469576775921347e+00,-1.861851486948568907e-07,-3.975828444564498928e-07,4.390182545186562092e-07
-4.282060560788582215e+00,4.048471887881168716e-09,-6.338762106444293087e-07,6.338891390026870736e-07
-4.259339601112783313e+00,-1.801942832068065083e-07,-3.134604682707142770e-07,3.615625047884670714e-07
-4.236313063946248292e+00,-1.630811267420317885e-08,-5.716377613197568763e-07,5.718703390679200354e-07
-4.212990498585561738e+00,-1.735213535671298965e-07,-2.511831866435797293e-07,3.052910961626498685e-07
-4.189391003623895493e+00,-3.242846165022473838e-08,-5.292301129999644456e-07,5.302227056916321646e-07
-4.165536860753282333e+00,-1.668314473670387787e-07,-2.058768818201500303e-07,2.649868341985485420e-07
-4.141453534764615974e+00,-4.493950361333569135e-08,-5.012950306416593730e-07,5.033053414489411326e-07
-4.117185589041963745e+00,-1.607751018544421342e-07,-1.746402260565064745e-07,2.373770038006502499e-07
-4.092774403870529376e+00,-5.359133051559455920e-08,-4.837252417499649827e-07,4.866848469107023135e-07
-4.068267725733239359e+00,-1.561787345879463471e-07,-1.559739793923934863e-07,2.207253483064212407e-07
-4.043719667310745614e+00,-5.731588008290769405e-08,-4.727764285333346015e-07,4.762380302815111177e-07
-4.019168425789390042e+00,-1.538892948489732518e-07,-1.491487149438444216e-07,2.143064493628560512e-07
-3.994661747652099582e+00,-5.441063909068004924e-08,-4.648204692416823324e-07,4.679942160671582689e-07
-3.970225097689770166e+00,-1.562572419449508774e-07,-1.534404822969717938e-07,2.189984184138557395e-07
-3.945877574495571860e+00,-4.146157592309277151e-08,-4.598426939521016091e-07,4.617080955096548486e-07
-3.921631910464952409e+00,-1.652993584124173030e-07,-1.684719455522005913e-07,2.360226140218357133e-07
-3.897500837993359557e+00,-1.721876679981216248e-08,-4.580932649019602572e-07,4.584167593780181987e-07
-3.873493906377377449e+00,-1.832463814544816201e-07,-1.953940760663703984e-07,2.678769890789276652e-07
-3.849627031111316988e+00,1.974540453962140940e-08,-4.643417697251027123e-07,4.647614012715273041e-07
-3.825938409381519190e+00,-2.143692464174281309e-07,-2.388699309782709401e-07,3.209564109581548130e-07
-3.802466238374326846e+00,7.319387959108996265e-08,-4.875840959473266320e-07,4.930472539527695249e-07
-3.779270996968114193e+00,-2.665704793410679024e-07,-3.095920602361225735e-07,4.085426100388717935e-07
-3.756419530238979565e+00,1.529491829754267577e-07,-5.394152644077389708e-07,5.606801940936754160e-07
-3.733972317065298530e+00,-3.530697625663134780e-07,-4.272736853233155602e-07,5.542752559950702226e-07
-3.711993019424307594e+00,2.787411186438490651e-07,-6.319923076159436062e-07,6.907321391889549671e-07
-3.690523017601211375e+00,-4.938504243735611120e-07,-6.242561716930393265e-07,7.959799052430882227e-07
-3.669590959485764969e+00,4.832234911786205804e-07,-7.760803107539392730e-07,9.142240377318819114e-07
-3.649200028176831534e+00,-7.164119406118952682e-07,-9.496632826865001816e-07,1.189582455794553751e-06
-3.629337491278962879e+00,8.138849346439336476e-07,-9.782937325406030480e-07,1.272582930094767970e-06
-3.609974700902403022e+00,-1.055362473468667372e-06,-1.473832038417313166e-06,1.812724697208937975e-06
-3.591076642959671439e+00,1.332496966765309468e-06,-1.236410966281412405e-06,1.817762427816046109e-06
-3.572595570967840306e+00,-1.547632125613580901e-06,-2.287678641198680526e-06,2.761999051706544521e-06
-3.554477372246259037e+00,2.105580647299161029e-06,-1.529914004154580692e-06,2.602711417423963173e-06
-3.536671117213137983e+00,-2.215824413036706986e-06,-3.482848327577956840e-06,4.127966848500849873e-06
-3.519116326990102017e+00,3.169449254781603294e-06,-1.803920905484469517e-06,3.646853330184745593e-06
-3.501765255094223317e+00,-3.026731010500856732e-06,-5.080662515118553258e-06,5.913901605747116129e-06
-3.484560605745989470e+00,4.447587657330666418e-06,-1.954316266990974338e-06,4.858023058926915257e-06
-3.467448266264748558e+00,-3.826052486525005741e-06,-6.888053517781952872e-06,7.879337465388350155e-06
-3.450377307068712263e+00,5.647235708657246161e-06,-1.849835561753928347e-06,5.942487926337165591e-06
-3.433296798576090048e+00,-4.328020079502131714e-06,-8.395849173012460398e-06,9.445741958393085960e-06
-3.416155811205092707e+00,6.315194068905680858e-06,-1.434638958466935455e-06,6.476099525879183352e-06
-3.398903415373931480e+00,-4.291759941911650962e-06,-9.021981783294457307e-06,9.990763669364547255e-06
-3.381498230797402194e+00,6.188904862125609274e-06,-8.264625944607365736e-07,6.243843672969782703e-06
-3.363886144794852484e+00,-3.761531539022597209e-06,-8.630985350684323466e-06,9.415042625649079229e-06
-3.346032143278803606e+00,5.447693419116544435e-06,-2.341129124177383045e-07,5.452721563077140863e-06
-3.327891662865189115e+00,-3.010735496972534688e-06,-7.610003699206980926e-06,8.183928429224829868e-06
-3.309429689466529378e+00,4.484088960352923642e-06,2.128272182248796247e-07,4.489136802234512316e-06
-3.290623941390791174e+00,-2.288420225054986383e-06,-6.444253856054164133e-06,6.838514084778189173e-06
-3.271448953847079455e+00,3.589646200035226187e-06,5.025422840528131650e-07,3.624652892166139163e-06
-3.251901543736533284e+00,-1.707931108893076775e-06,-5.430273075192387623e-06,5.692529696355051081e-06
-3.231988077256874980e+00,2.884984905539644368e-06,6.807101187602252686e-07,2.964203800512736307e-06
-3.211727653001277272e+00,-1.284234931903467893e-06,-4.678654944814532105e-06,4.851708096429398483e-06
-3.191152101958356635e+00,2.384235153762428663e-06,7.994974111038141159e-07,2.514711390756055107e-06
-3.170314263569220969e+00,-9.908836676388719043e-07,-4.197010901226064894e-06,4.312395036149156349e-06
-3.149264112486001022e+00,2.056569269657307461e-06,8.976390320318431635e-07,2.243932483994528499e-06
-3.128060854347526121e+00,-7.927473085650367568e-07,-3.948224205457137098e-06,4.027024046587597691e-06
-3.106758601834448630e+00,1.859512891671104427e-06,9.966680280837435903e-07,2.109771398160324610e-06
-3.085404464809922587e+00,-6.599084114019395178e-07,-3.878400011744982564e-06,3.934141045074834383e-06
-3.064033457361428958e+00,1.753674531706713129e-06,1.102683691592006434e-06,2.071541862203063031e-06
-3.042669134420545429e+00,-5.728075580638917360e-07,-3.931255366139369991e-06,3.972766951681750954e-06
-3.021323910072832408e+00,1.710346302825159160e-06,1.211117550450735098e-06,2.095731422820558042e-06
