x_axis,y_value,y_error_low,y_error_high
0.282592590816886,4.26462582644788,0,0
0.359506535247905,4.1558374066415,0,0
0.445506844324019,4.06178061543818,0,0
0.566575504110846,3.75845433258666,0,0
0.785955830060541,3.55084963085969,0,0
0.826351875596373,3.46670227789271,0,0
0.856358541407806,3.37719934452945,0,0
0.870430482987393,3.28022772003819,0,0
0.881927485183811,3.18313310030762,0,0
0.888291985075758,3.08485295042932,0,0
0.893430043047126,2.9873142070596,0,0
0.901696175459299,2.89261851880286,0,0
0.907579362095662,2.70248688116496,0,0
0.908037214579119,2.79836217037776,0,0
0.911570397743206,2.60996424672724,0,0
0.922087313417591,2.52165953492065,0,0
0.92560864212958,2.43172091682796,0,0
0.925756489386551,2.34181785059594,0,0
0.927702380854113,2.25407897718882,0,0
0.928209385239128,2.08159047191189,0,0
0.929190299881944,1.99779575400388,0,0
0.929372068784937,2.16767858921038,0,0
0.93302915687883,1.91652598968273,0,0
0.934435032173472,1.83577445501766,0,0
0.938601743307882,1.75743429569329,0,0
0.944949069085223,1.68130300882104,0,0
0.947325866867799,1.60513897424303,0,0
0.948215922136583,1.24220671396162,0,0
0.948777748833949,1.45598740060423,0,0
0.94897358772443,1.31220774982747,0,0
0.949022682782193,1.53017374584485,0,0
0.949799892841344,1.17442412061018,0,0
0.95001110207621,1.10764305827857,0,0
0.950052917080314,1.38375683934043,0,0
0.950634483775202,0.978503160435865,0,0
0.951708361491853,0.916315038739559,0,0
0.952117097046486,1.04289692552672,0,0
0.959290376939355,0.857473597841793,0,0
0.970527720577499,0.800950864762925,0,0
0.984807943117462,0.750447407520876,0,0
0.992532514709232,0.704605715427031,0,0
0.999089724845838,0.660515648943128,0,0
1.00519611754291,0.617274707579075,0,0
1.01239960758984,0.575167391648362,0,0
1.02280359117417,0.534619807175981,0,0
1.0327726205141,0.494897064615092,0,0
1.04480203177601,0.456484681805399,0,0
1.05741544604734,0.41909257588147,0,0
1.07228803116358,0.383027947025113,0,0
1.08583020163666,0.34762127300014,0,0
1.10285553152969,0.31374533661692,0,0
1.12231102707664,0.281231132766127,0,0
1.12350583471503,0.211988338407529,0,0
1.12466081426074,0.178891630862817,0,0
1.12649100043408,0.246798054990935,0,0
1.12931098691059,0.147354898374538,0,0
1.13779088457264,0.117415231711267,0,0
1.14622286348346,0.0883870726737221,0,0
1.15925044565931,0.0610382235835828,0,0
1.18225245185462,0.0362573409469648,0,0
1.2129227729324,0.0136231836519854,0,0
1.25425685844224,0.00140453122095864,0,0
1.27824482763871,0,0,0
